review,rating,date,userName
game BUSUK. damage BOT ga ngotak. jaringan sering dibikin ga stabil. season depan gw uninstal ini game.!!!,1,2025-11-04 21:27:56,Rezza Satria Pratama
"kenapa akun lama gak bisa dibuka lalu, akun baru yang saya buat gabisa login setelah log out (error 9999,7)",4,2025-11-04 20:42:38,Vian Cfteam
ga bisa login lewat FB .. baru mau main LG dru 2 season off pas mau login malah ga masuk2,1,2025-11-04 20:38:30,Adhiie Khece
yang gua heranin ya padahal gua main pubg ini udah lama bnget tpi masalah bug signal dan fps ya gk masih gtu aja .. masak iya main event ping fps merah terus pas mati ehh ping iya ijo ..,2,2025-11-04 20:27:07,Bayu Atis
Suka mayn pubg mobile,5,2025-11-04 20:06:01,Sonya De Araujo
yahhh... kapan ya bisa main lagi ini game kangen gua,5,2025-11-04 19:33:03,Muh Ali furqon Furqon
"Baru mau download, pas liat ulasannya gak jadi download. problematik",1,2025-11-04 19:12:53,aprizal
untuk saat ini keseluruhan sudah bagus,4,2025-11-04 18:04:20,Restu Andika
update chapter 29 metro royal terlalu lama,3,2025-11-04 18:03:12,Mony Cube (monycube)
terlalu lama donwload nya,1,2025-11-04 17:45:03,Tasya Jr
Sejauh ini Aplikasi masih berfungsi dengan baik... Lihat Selengkapnya,5,2025-11-04 17:24:40,Edi “Doy.k1z” Muhamad Hasan Basri
match making nya lama bgt,2,2025-11-04 16:59:20,fit san
bagus banget,5,2025-11-04 16:14:01,Lalu Muhamad Galuh
TOLONG TENCENT KASI HOKI DIKITLAH BIAR MEREKAH BISA BETAH DENGAN PUBG GLOBAL INI SUPAYA YANG MAIN PUBG KR DATANG LAGI DOWNLOAD,5,2025-11-04 15:00:53,Pubg Mobile
"sinyal bagus, pake wifi juga bagus tpi knp selalu ngelag, ujung-ujungnya mati dgn sendri",1,2025-11-04 12:35:20,Pancong Lumerbaraya
sekedar hiburan dan untuk membuang rasa penat,5,2025-11-04 09:54:51,Sabran Sabrann
bagus,5,2025-11-04 08:36:53,Sandi Sanjaya
"trimakasih banyak untuk developer sudah membuat oubg bisa di main kan di hp spec mid yang membuat hp saya tidak mengalami frame drop atau panas berlebih,untuk update kedepan nya saya harap bisa lebih baik lagi 👍",5,2025-11-04 06:32:41,08 Aditya c
permainan ini gak rame banyak iklan,1,2025-11-04 05:59:24,Samsung A05 Bengkel Hape
bagusss,5,2025-11-04 04:18:37,Indonesia Raya
lag2kan terus ngang nging ngang nging,2,2025-11-04 02:06:13,Slamet Riyadi
game bodoh server naik turun game mau bangkrut,1,2025-11-04 01:30:44,Irfan Syah
Good,5,2025-11-04 00:09:45,Awam Desa
sudah tidak seramai dulu jadi kurang seru dan menantang,5,2025-11-03 22:48:09,gfug Hfve
log in Facebook susahnya minta ampun.,1,2025-11-03 22:20:10,MasTanii
game yg sangat bagus saya menyukai nya,5,2025-11-03 22:19:23,Randa Alam Sahputra
pubg terbaik di dunia,5,2025-11-03 21:32:07,Agus Soares
mantap,5,2025-11-03 20:46:03,Riyan Iyan
"sudah 4 kali download ,,di pengaturan gak ada mode memiringkan badan",1,2025-11-03 20:32:52,Yanto Nasrulloh
"tolong hilangkan Even pubg, ngk usa ada even even kita main normal aja klasik dan ultimate royal aja ngk usa buat even even",1,2025-11-03 20:32:33,lhukenuar
mantep jink,5,2025-11-03 20:25:14,Venus Lah
Anak ff mana suara nya,5,2025-11-03 19:23:20,Ijal Arga
bagus,5,2025-11-03 18:37:56,rasya Mpw2
AKUN vakum kena Banned.. Banned jangka waktunya disamakan dengan akun yang memang sengaja berbuat curang.. Tolong untuk pengajuan BANDING direspon dengan masif.. Top up sudah lumayan.. Sangat disayangkan..,5,2025-11-03 18:22:37,Fahmi Fathan
TENCENT KAMI SEMUA MERINDUKANMU. 2019 2018 2017🙏,5,2025-11-03 17:48:38,Agil irawan
terlalu banyak dan terlalu lama mendownload,3,2025-11-03 15:22:29,Suryati Polii
"Benar-benar mengecewakan, setiap match hanya ada 4-12 orang pemain sisanya bot, event tidak jelas Jujur lebih suka pubg versi 2018 season 7 dimana Tencent collabs dengan resident evil",1,2025-11-03 15:13:14,BEN TV 45
"baru main pertama kali, trauma kali aku wak barusan , dapat bapak bapak di maki maki nya aku 🙌😭 setrauma itu akun main duo",5,2025-11-03 12:01:37,Cia Irdal
game sering lag,1,2025-11-03 10:50:11,Devi Rismawati
akun saya pda gk ada? pas saya msuk sdh trun smua... trus baju2ya jg hilang. saya kecewa pubg,1,2025-11-03 10:31:52,Anggilita Rembaen02
busuk aku sepin sekin honor ngga dapet dapet no like,1,2025-11-03 09:38:59,Amsung S20 ee
game nya seruu,5,2025-11-03 08:10:19,fuadi Diii
Dev ada cheater bisa masuk tanah tolong ditindak,3,2025-11-03 05:57:06,Ezy
game virtual yg sangat realistis banget seru saya suka game nya👍,5,2025-11-03 02:29:16,Mamang Bledek
"game favorit, tapi tolong tambahin fitur penyimapan eksternal dong jadi yang pakai kartu eksternal bisa download full data pubg",5,2025-11-03 02:10:58,Nafi Tampan
klo bisa kapasitas download nya diperkecil lagi boss,5,2025-11-03 01:56:09,Agustitiya Putra
"gamenya bagus sekali, tapi ukuran datanya besar, jadi nggak kuat hpnya.",5,2025-11-03 00:32:01,Gilang Afrian
pubg game no 1 di dunia,5,2025-11-03 00:31:36,Ir fan
crash in google pixel 6a android 16,1,2025-11-03 00:03:07,reza irawan
"semenjak ada booster ping di game, server droop. pasti balasan dari devloper hapus cache, jaringan tidak stabil, padahal di game fps selain pubg normal,",1,2025-11-02 22:32:38,Herry Corvette
aku main pubg korea zona macam t4ii,3,2025-11-02 21:49:44,mmang nadim
BEST PUBG MOBILE,5,2025-11-02 21:08:34,Bang Fheonk
"tolong unlock 120 fps all davice untuk menciptakan lingkungan bermain yang adil, jangan hanya beberapa davice saja yg di kasih 120fps",1,2025-11-02 20:59:40,SALTOPUP OFFICIAL
semakin lama game ny semakin berat...,5,2025-11-02 19:55:46,Ilham Aza
seandai nya HP ku ga ngelek aku bisa Maing geme ini🥲🥲,5,2025-11-02 19:53:41,Zaki
saya pengen download PUBG mobile tapi memory lu penuh 😌😌😌,5,2025-11-02 19:49:09,Puji Rama
"tolong Tencent ban saja saya,dah cape main game ini slalu mrasa dirugikan stiap bermain karna masalahnya slalu berulang leg,patah2,normal kmbali ktika sudah mati. sinyal bagus memori mencukupi lalu apalagi masalahnya! slalu slalu slalu mengecewakan !!!",1,2025-11-02 19:22:27,fauzi hanzi91
kebanyakan cheater dan script di ace keatas,1,2025-11-02 19:12:11,ADRIANO SYAFIIE
giro nya ngk fungsi,1,2025-11-02 19:07:31,Yoga Mayhendra
menurut sya game ini sudah bagus dan GK berat lagi dan nga suka ngeedrop lagi pokonya oke lah,4,2025-11-02 18:11:45,Ridewanan Anisa
"monton gitu gitu aja, mau nya di buat mode baru, teroris menyandra dan team satu lagi kusus yang menolong sandra nya, biar gak monton soal nya gtu terus permainan nya bosan juga",3,2025-11-02 18:06:00,FiCkY Q
mau download karna pacarku Jungkook main sama cewe,5,2025-11-02 17:03:59,Armandina Gonçalves
"Bukan masalah game, tapi bagian pengunduhan konten. Konten selalu terunduh padahal sudah dimatikan. Terunduh setelah 3 kali match. Masalahnya saya memakai data seluler, bukan Wi-Fi karena saya tidak memiliki Wi-Fi, padahal sudah dialihkan ke Wi-Fi only tapi tetap ngunduh. Itu sangat menggangu sekali. Mohon perbaiki ini, masa sudah 2 tahun ini terjadi masih dibiarkan? Masa harus benar-benar Full data.. Saya tidak akan ketik ini kalau sistem Jeda unduhan Berfungsi dengan Baik",1,2025-11-02 16:07:09,Muh Aldy
saran buat game PUBG tolong kualitas nya lebih di tinggi kan lagi karna bagi saya player solo karna sekarang para player² rata player ngendok danga berani maen by one,3,2025-11-02 15:39:57,Akhmad Fadilah
"tolong kan di pengaturan di di setting download cuma pake wifi ini kenapa pas kaiat data tetap download, ngabisin kuota doang, sama map kan saya map di ur 3 kenapa erengel trus yang di dpt map dia lagu buat apa pajangan...",1,2025-11-02 14:59:01,Adam Haikal
saya sangan sangat kecewa dengan pubg 7 tahun saya main.akun saya tidak pernah bermasalah.giliran di retas gak ada solusi.aju banding gak jelas.data yang kita masukin benar semua.malah gak ada solusi.saya malas ngulang hal yang sama dari nol.terpaksa saya harus memaksakan diri untuk pensi dan delete pubg.apa yang saya harapkan lagi.login fb udah di hapus.login email udah gak bisa juga udah di ganti sandi.mau hubungin pubg yang di minta email itu juga yang tertaut di game.sama aja kong x kong.,1,2025-11-02 14:22:19,Ji burrahman
"ini game favorit saya, cuman 1 yang bikin jengkel. drop pink padahal sinyal bagus. padahal saya main game ini dri 2019 sampei sekrang masih aktif trus.",2,2025-11-02 13:01:26,Kepic Baek
gk seru main pubg udh masuk ke permainan eh malah balik lagi aku ksh bintang 1 aja deh kalo nnti aku ksh 5 aku nyesel main pubg jelek pubg,1,2025-11-02 12:18:28,Maar RiyaM
"sengaja aku kasih bintang 5 biar di baca kenapa PUBG ini sering banget update, dikit² update.. makan memori bnyak banget, baru sebulan lalu aq update sekarang sudah ada pemberitahuan untuk update versi terbaru lagi.. dari awal PUBG rilis, sering banget pembaharuan tp memberantas bug dan chet ga bisa.",5,2025-11-02 11:44:30,Big Boss
keren,5,2025-11-02 10:23:59,Gede Tirta
saya pindah game karma akun gw hilang,2,2025-11-02 10:21:23,Asril Sanusi
mau main game aja mesti setting sensitivitas yang pas dulu... makin kesini makin ribet,1,2025-11-02 09:59:55,Doli indraji Hushna
oke gas,5,2025-11-02 09:49:05,Imranputraboul Imran
enak baget,5,2025-11-02 09:39:09,Lola Rodrigues
pubg mobile burik bukan mau perang mau bertamu,1,2025-11-02 09:23:40,Arif
"teammatch tidak seimbang, main Ace dominator selalu dipasangkan Ama rank diamond atau crown.. sistem payah",1,2025-11-02 07:52:03,Hitam
tolong lah perbaiki ni pubg enggak tau kenapa jadi enggak bisa login katanya harus apdet tapi tidak ada anpdetan jadi tolong lah ya perbaiki,5,2025-11-02 07:45:06,rapi
NyandU Beut Pokoknya mah,5,2025-11-02 07:28:37,nunu _nun9
"Serba jelek, tidak bermutu",1,2025-11-02 07:25:24,i ketut agus widiana
tidak bisa login,1,2025-11-02 06:53:36,Dika Ardiansyah 0710
"nyari macth nya sekarang lama bangets bisa sampai 10 menit, kalau kayak gini jadinya ngebosenin, player niat mau main tapi nunggu lama bahkan udah ganti berbagai map tetep aja lama nemuin macth nya, yang ada gak jadi main tapi kuota abis cuman buat loading doang",1,2025-11-02 06:05:37,Kristianto
mantap,5,2025-11-02 05:05:27,Mawar hitam Apt
game haram,1,2025-11-02 03:07:19,Surya Araya raya
game sangat bagus,5,2025-11-02 02:59:18,Muhammad Bisma
baik,5,2025-11-02 00:28:22,Sandi Ardianto
"Maaf saya mengeluhkan tentang data game yang mengunduh secara otomatis menggunakan data seluler / kouta padahal saya sudah menonaktifkannya, dan ini membuat data / Kouta saya cepat habis karena saya hanya ingin mengunduh data dalam game menggunakan wifi saja bukan data / kouta !!",3,2025-11-01 23:24:44,Mohammad Fadel Paputungan
tolong developer gamenya jangan terlalu berat,4,2025-11-01 23:07:25,Samuel Marpaung
sekarang login pakai Facebook tidak bisa masuk dan memakai email Google juga tidak bisa 😡,1,2025-11-01 22:26:25,ᑕᕼIᗷI ᑕᒪOᗯᑎ
kenapa gak bisa buka game nya mohon info nya,1,2025-11-01 22:14:56,Ari AZ
tolong pubg kecilin ukuran lagi dong biar hp dengan spesifikasi rendah tetap bisa bermain pubg tanpa gangguan tolong banget kami pecinta pubg dengan hp kualitas rendah juga ingin bermain pubg dengan lancar tanpa gangguan pasti pubg rame pemain lagi Kalo hp spesifikasi rendah bisa bermain dengan lancar,5,2025-11-01 21:13:40,Ayo Bercocok tanam
please stop download,1,2025-11-01 20:34:42,acousticanbae
sangat bagus,5,2025-11-01 20:25:21,Radill Grenn
ping nya naik kalau ketemu musuh,1,2025-11-01 20:03:00,OKTA GAMING
game bagus dari pada ff burik,5,2025-11-01 19:19:59,Makaeling Her
"even after 7 years to get m4 glacier can't be done, this is really a scam in terms of gacha",1,2025-11-01 19:07:26,Laos Ijo
kacau nihhh...di saat krusial...malah di kasih leg...payahhh benerrrr...developer nya kacauuuu parahhhh...kecewa gw..payah bener nihhh....haduhhh kacau kacau....,1,2025-11-01 18:54:57,Damai Ibrahim
season ghost yang sekarang buruk. terlalu banyak tombol dan kurang seru. payah pubg makin kesini ampas,1,2025-11-01 18:08:35,Salrya
haram geme ini mending hapus aja geme ini ayo pindan dari Geme ini mending ke mobile legend aja,1,2025-11-01 18:00:36,Nijar Saydan
"selama 7 tahun main cuman 1 kata buat PUBG mobile tolong safety cheater d tingkatkan kembali dan bug2 tolong di maximal arena rankednya,dan arena TDM tdk usah d pertemukan dgn bot auto aim,bikin kami itu nda semangat main,karna percuma kami upgrade senjata to musuhnya bot,kan bagus kalau ktmu dgn sama2 sultan atau sama2 player, makasih yaa pubg🙏 see you pubg.",5,2025-11-01 17:59:35,Rajamonster laut
karena game nya enak seru tapi kurang hd tolong hd kan PUBG YA Terima kasih untuk game nya enak kok,5,2025-11-01 16:55:29,Rara Rara
"kalau bisa untuk login ke dalam game, baik itu solo , duo dan squad jangan dipersulit. terimakasih",5,2025-11-01 16:25:16,Mangoeh Malam
sangat bagus,5,2025-11-01 15:53:19,Bobi Pagaralam
"A lot of people in this game, using cheat, is not make me and the other excited again to play this game, how can you as the development do, to clean thats the cheater, i'm still waiting for the new update and fix so many bugs in this game, and i hope you can banned some player who can use cheat",4,2025-11-01 14:52:44,Adrian Pratama
"perangkat low device sering frame drop saat bermain, bahkan sudah rata kiri pun tetep lag, bosok!",1,2025-11-01 13:44:12,Choirul
"sudah 6tahun gamain pubgm lagi, sekalinya login bingung dengan UserInterface nya. mungkin bisa lebih berteman untuk UserInterface nya",5,2025-11-01 13:21:48,ilham saifullah
terbaik,5,2025-11-01 12:21:56,Milenyo Maquez
Keren game nya pubg maju jaya!!!,5,2025-11-01 12:16:06,Geboy 576
"lumayan juga game nya, hmm, saya suka",4,2025-11-01 11:05:28,ミツキオロチ
"Tolong kembalikan PUBG secara original seperti tahun 2017, ini game perang bukan game dukun santet dengan banyak magic yang aneh aneh.",3,2025-11-01 10:05:30,De Hunter's
"event biasa aja, perangkat saya support 120hz tapi ko settingan nya cuma 60fps, tolong di tingkatkan lagi.",4,2025-11-01 06:12:17,Putraa Dharmawan
akun dri s1 kna baned smpe 10 thn kira2 dong lu klo ngeban ajg,1,2025-11-01 05:22:38,Anya Fernanda
butut burik,1,2025-11-01 04:54:17,Salman Alfariji
bayak banget mau di donlot riben kasian sama orang2gak ada tour siyal blum maen udah bayak mau di donlot,3,2025-11-01 04:47:48,Way Balak
"FIX YOUR BUG!!!, banyak sekali cheater berkeliaran, entah bagaimana tiba2 jadi mayat, tidak ada step/suara tembakan dan teleportasi. Yang kedua adalah force close pada saat war. aku udah coba di 3 device. bukan masalah spesifikasi tapi emang cheater. Dari Ipad, Android, emulator kucoba semua. tetep force close. kalo bisa ban device/email atau apapun itulah. Muak kali aku sama cheater ini.",1,2025-11-01 04:31:03,Uss
tolong dong developer sistem nandain musuh sama nandain barang-barang looting terus kalau posisi kita lagi terdesak lagi butuh bantuan atau apapun itu cukup muncul satu tombol aja yang otomatis muncul di saat saat tertentu jadi nggak kebanyakan tombol dan itu juga berguna kalau kita lagi nggak bisa obrolan suara,5,2025-11-01 02:39:27,Ipan Andrean
halo dev tolong dong saya masih mau main game ini Hem chipset saya jelek si mediatek Helio g100 doang bisa ngak di optimalkan lagi buat pengguna hp kentang kaya saya di lobby oke si 60 fps stabil tapi masuk event nah fps nya stabil di 50 an tapi suka delay layarnya kalo di pencet bisa ngak atau emng hp saya yang kentang banget ya😭,5,2025-11-01 00:08:55,TEGAR ADI DAYA
give punishment to those who are offline during the game. this is driving me crazy,1,2025-10-31 23:49:56,Ramlianor
"Gua sudah 2 hari tidak bisa main karena akun saya tidak bisa login karena tidak bisa menerima kode verifikasi, padahal no masih aktif dan baru ganti iphone/hp terpaksa bikin akun baru dahlahh, akun utama bermasalah nggak tau kenapa tolong buat dev nya bantu saya males banget bikin baru lagi , gua bisa kasih bintang 1, tapi ini game tervaforit untuk sekarng ini",4,2025-10-31 22:17:21,Peprian Nzz
"mantal, lebih mantap kalau ada event Mamat Gunshop",5,2025-10-31 20:57:32,W
game gw di ban gak jelas coi 😶,1,2025-10-31 20:49:59,MARFIN Hot
"Gilak ni pubg makin hari makin berat,depeloper🥰 tolong dong buat game nya agk nurun dikit kayak pubg lite soal nya makin lama makin lag.dsn juga fps nya makin nurun tolong dong depeloper samain kayak PUBG lite yg ringan.saya tau kalau ya mau kayak PUBG lite pasti ada yg harus di kurangi seperti skin pakaian senjata.gakpapa kok yg penting jangan sering ubdate tar makin tinggi.depeloper dengar gak sih😤 tar aku ngambek ni ah.aku mau main aja GK tenang selalu Pi dah karna fps nurun muluk.plis.....",5,2025-10-31 20:35:25,Syauqi Syauqi ir
woiii kasih miramar di ur krafton,1,2025-10-31 19:52:51,Dhika Givari
"udah bagus cuma TOLONG YAHH PERBAIKI SERVER NYA @TENCEN,GAME SEBAGUS INI MASA IYAH SERVER RUSAK KAN LAWAKK 😌",5,2025-10-31 19:46:32,Ardy Joe
ah kenapa ini pubg saya mutar² doank padahal pakai wifi dan buka YouTube atau aplikasi lain lancar,2,2025-10-31 19:42:51,Badri Badri
Kalau mau kolab pilih2 lah jangan sama konten2 kek bocil gak jelas,3,2025-10-31 19:34:22,Dadang Beracun
Coba di royal pass berikut hadirkan skin M4 yang bisa di upgrade.. dan baju-bajunya di elitin dikitlah jangan gaya kampungan mulu,1,2025-10-31 19:28:28,Rigi Mokoagow
"kenapa semakin naik level rank, semakin rusak step lawan walau sudah kedengaran langkah lawan. kadang stepnya di depan kaget ternyata lawannya di belakang. maksudnya gimana cara game ini? kalau seperti itu lebih baik jangan di tampilkan tanda step lawan kalau tidak sesuai... tolong di perbaiki.",4,2025-10-31 19:01:08,Alam Terbuka
bagussssss,5,2025-10-31 18:54:34,Bima Naufal Fahreza
mantap ggwp,5,2025-10-31 18:36:07,Nicodemus Triadi Bertam
Rusak ini Game banyak Cheat Maps Hack,1,2025-10-31 17:38:34,Fandi Ahmad
PUBG memang game yg bagus tapi saya memohon berikan saya kesempatan untuk bermain karena hp saya ram 2GB,1,2025-10-31 17:19:46,Minok Hasiman
"minimal kalau UR map nya ganti"" lah jangan, kebanyakan erangel terus. setiap main UR map yg muncul erangel terus, tolong lah perbaiki, utamakan ping jga nda stabil setiap ada musuh naik tiba"" ke 200ms, bukan malah internet saya, krna kalau main game sebelah stabil aja tpi kalau main ur jaringan tidak stabil",2,2025-10-31 16:40:16,Fahrul Septiadi
gem nya sangat bagus,5,2025-10-31 16:32:21,Rehan Alfariji
jadi kyak epep 😂,1,2025-10-31 15:58:10,Imo
Bagus! Rating 3-1 itu HP Kentang!,5,2025-10-31 14:08:14,Archell Elzio Evanleon Nadeak
🕶️ 🤣gemini serujuga😊 ya hehehe,5,2025-10-31 13:56:31,Evi Nurnaedi
game terbaik,5,2025-10-31 12:21:37,Daniel F
game ini sangat seru,5,2025-10-31 11:19:46,KING REPTIL
gak bisa berak,1,2025-10-31 09:13:02,Dapa
akusuka,5,2025-10-31 06:33:24,Al Qory
terlalu banyak bot,3,2025-10-31 06:10:54,My Xiaomi
"seru banget padahal, tp susah cari match",3,2025-10-31 01:25:34,Filza
mantap,5,2025-10-30 23:30:26,Mas Rin
gaca abis banya cuma dapat hikmahnya,1,2025-10-30 23:25:30,eqbal
please Rainy mode😭😭😭😭,5,2025-10-30 23:22:04,Aditya Saputra Pratama
mantap geamnya sangat sesuai,5,2025-10-30 21:37:35,Rumasukun Sukun
ok,5,2025-10-30 21:04:43,Rasel
"Game 1jt bug ,game cacat",1,2025-10-30 20:24:44,Dody Putra
game online yang bisa kita lakukan untuk mendapatkan keuntungan yakin semoga bermanfaat.,4,2025-10-30 19:00:45,Muhammad isa Isa
seru aja hehe (terlalu singkat) jadi gamenya udah bagus banget soal eventnya Halloween susah bagiku,5,2025-10-30 18:23:12,Affan Hamizan
tidak bisa login lewat fb,5,2025-10-30 17:49:15,Dimas Bagong
gem keluar asap,1,2025-10-30 17:25:02,Takeshi Kaneshiro
bagus,5,2025-10-30 17:24:44,Kamarudin
"min pubg lite di update lah ,di urusin juga event"" yg baguss,pliss",2,2025-10-30 17:07:44,Whatsapp Messenger
"dari dulu nih game masalahnya frame parah , udah gitu ada pula 120 fps game taik",1,2025-10-30 16:53:42,mf
susah sekali mau masuk .,1,2025-10-30 16:24:23,Ijun Kipli
bagus,5,2025-10-30 15:27:22,Sky Ler
bagusan ini daripada epep,5,2025-10-30 14:54:51,Phillips Abimanyu
good,5,2025-10-30 14:46:40,Veza Pen
bagus banget,5,2025-10-30 14:04:23,Arip
mantap👍 sseki,5,2025-10-30 12:48:39,Nanu Nusssing
aplikasi nya terlalu besar saya kasih bintang 1,1,2025-10-30 12:31:11,Aliy Saputra
Menyeronokkan,5,2025-10-30 12:19:00,Troy Bee
kecewa dengan pubg sekarang. beda dengan 2019,2,2025-10-30 11:50:05,Rama Andika
collab dengan dying light : the beast sangat bagus,5,2025-10-30 09:04:09,Fizar_Nyaka_Perdana
GOODGAME,5,2025-10-30 07:44:04,Adhal Kaffah
mntap,5,2025-10-30 07:05:09,Leven
"bagus, tapi tolong super smoothnga di finalkan, supaya pengalaman bermain lebih lancar",5,2025-10-30 02:56:59,Theodore Joan Agatha
gem ja Uda Sagat bagus mantap aku kasi bintang 5 aku kasi reting 9.5/10,5,2025-10-30 01:25:33,Aaisgbddi Djwowveb
"super smoth nya oke, sayang masih beta",5,2025-10-30 00:10:43,Senda Setiawan
"Pengaturan POV tolong ditingkatkan seperti game Apex & COD. Saya terpaksa menggunakan cara ilegal (config) untuk meningkatkan POV. Untuk smartphone, POV FPP masih tampak dekat berbeda dengan tablet. Saya selalu mengakalinya menggunakan config untuk memaksimalkan POV FPP.",1,2025-10-29 23:50:05,Faisal Nuryawan
JUANGPEMENUHAN▪︎▪︎▪︎▪︎▪︎▪︎■■■■■■,5,2025-10-29 23:26:59,abda kusuma
"Tingkat kan lagi dan permudah pemain untuk gacha skin, tingkat kan ke hoki.an para player",5,2025-10-29 23:14:02,IDづBLANKづ
seseruh inikah main pubg info uc gratis,5,2025-10-29 21:43:33,Iksan Ikhsan
frame drop sangat parah di event tidak seperti season sebelumnya,1,2025-10-29 21:35:22,NASH
Game PUBG MOBILE Ini yg artinya PAPJI sangat bagus nggak ada masalah yg harus di permasalahkan dan kualitas gamenya juga lengkap dari situlah aku perhatikan Game PUBG MOBILE ini sangat bagus jadi aku beri game ini 5 BINTANG ayo teman² beri game PUBG MOBILE ini 5 BINTANG,5,2025-10-29 21:34:44,Syakila Az Zahra
"ngikutin kyk ff ,game pubg jelek bngt iwh gk sebanding ama ff",1,2025-10-29 21:24:01,yolanda syakira
"maaf min,gw gnti divice,kok divice yg skrng ga bisa dowlod pubg ya?",3,2025-10-29 20:35:03,Azka Fahmi
nice🤩,5,2025-10-29 20:04:28,Adit Ditt
terlalu susah buat pemula,1,2025-10-29 19:52:50,S e n j u Villainous
"parah banget sinyal nya, pakek wifi sama data. ngelag mulukk ping Sampek 600an lebih gilaa",1,2025-10-29 19:51:25,pebrigalih Prakoso
tolong lah pubg kaya dulu lagi aku kangen pliss🙏🥲,3,2025-10-29 19:50:16,Ucup kaku
game nya tidak bagus,1,2025-10-29 19:37:23,hajar aswar
Bagusan FF daripada PUBG🙄🙄🙄,1,2025-10-29 19:29:56,zain 12
overall sudah bagus butuh sedikit optimasi lagi di map bertema event yakni fps drop dalam beberapa keadaan ku harap team dapat mengembangkan lebih baik lagi,5,2025-10-29 18:32:29,Forby “Abdi Bayu”
Keren !!,5,2025-10-29 18:17:37,Muhammad dzaki Supardi
"Males banget, di pubg 4.0 gyronya kenapa gabisa ya pas nembak. padahal pas scope/tpp bisa aman dan responsif, udah di akalin dengan ganti2 sensi sama aja, tes2 gyroscope pake aplikasi third party juga bisa aman ternyata gyronya, tapi masalah dr pubgnya, mohon segera, GYRO ITU FATAL UNTUK PUBGM",1,2025-10-29 17:52:20,Ahmad Dafiq Ikmal
makin lama makin gak ngotak nurunin ekspi PUBG...ngekil banyak malah xp dikit nya,1,2025-10-29 17:45:06,Dianta Ayucitra
"mantap cuy, kurangin dikit berat nya dong",5,2025-10-29 17:45:00,renoxx muliyadi
game nya ribet amat imi mau downlond.,1,2025-10-29 17:15:10,Ari Tenang Tenang
game bodoh anjirr,1,2025-10-29 17:12:29,Kelvin Aja
Gamenya bagus tapi hp ku gak bisa logi Namanya juga hp 🥔,5,2025-10-29 16:11:42,Firdaus Alfareza
saya malas ketik lama lama jadi biar2 bintang ini mewakili ketikan saya ☕🗿,2,2025-10-29 16:04:42,Fajar Dg gassing
saya menyukai pubg,5,2025-10-29 15:41:51,Jemi Tatogo
saya bisa login,4,2025-10-29 15:41:41,Lupa Akun
bagus,5,2025-10-29 15:09:35,Nur Jannah
game kesayangan 😇🥲,5,2025-10-29 14:56:27,Jacky l tobing karpada
"woi kalo ada yg afk tuh kasih hukuman berat lah, suaah susah naikin rank, main wow juga, tiap main ada aja yang afk, ganiat main gausah main jawa hama",1,2025-10-29 14:52:48,brazilian
sangat seru,5,2025-10-29 13:44:38,Rivaldi Saputra
tidak bisa di hp rendah gb,1,2025-10-29 12:14:52,Alfais
"grafis super smooth di hp Infinix hot 10 Play Sy kok GK ad perubahan, tolonglah Tencent",1,2025-10-29 11:42:16,Muhamad Adam
game yg aku suka udh mam di dunia nyata 🥰,5,2025-10-29 10:45:18,Manda Manda
susah masuk ke game harap segera diperbaiki masalah ini,4,2025-10-29 10:40:56,Sapudin Ahmad
tolong update pubg lite agar hp dengan chipset kentang bisa main,1,2025-10-29 09:06:50,Zero 01
"apaan sih Tencent niat bikin game gak sih? satu bulan ini udah 3 kali gua download data yang sama, 3 kali loh banyangin. kalo emang gak niat bilang lah, padahal selama 4 tahun gak pernah gua kek gini main PUBG",1,2025-10-29 07:17:31,Zullen Catur Habibie Bagaskara
masuk match nya lama bgt.. mau main di mirammar padahal player sepi akakaka,1,2025-10-29 06:54:06,Ciprut Ibn ciprit
game nya bagus tapi sayang bintang 5 nya eror,1,2025-10-29 06:01:07,Violet Evergarden
"bagus banget ini game paling seru yang kumainkan, semoga lancar selalu ya",5,2025-10-29 05:05:41,Rehan
"Tolong di benerin dongg , saya pemain lama , kok masih tetep ada bug gak jelas , gak bisa ngontrol tembakan nge stuk jadinya, intinya bug nya itu tidak bisa mengontrol tembakan jadi gak bisa di gerak kan mohon di cek ulang biar paham tolong lebih di perhatikan",2,2025-10-29 03:36:27,Adifix Kacukcrew
selalu gagal saat pengistalan.ngabisin paket aja.padahal jaringan bagus dan ruang penyimpanan masih banyak.,1,2025-10-29 02:44:03,Efendi fendi
"Dear Tencent Krafton Level Infinity Tolong Fungsikan Fitur Report Untuk Player Yang Suka Toxic Terhadap Ras, Suku & Agama Seperti Banned Akun Terkadang Percuma Juga Report Player Random Yang Toxic Tapi Ga Pernah Di Tanggapi Jadi Males Main PUBG Lama2 Niat Main Game Buat Have Fun Malah Jadi Kesel.",2,2025-10-29 02:40:32,Aldika Ananda
wow,5,2025-10-29 02:25:38,Zainal Abidin
game tolol banyak citer,1,2025-10-29 02:03:19,Ahmad akbar
saya sangat menyukai game ini,5,2025-10-29 01:54:22,Santi Santi
