review,review_clean,review_processed,rating,sentiment,date,userName
"gak bisa login padahal kemare"" enak aja, dan sudah update sempat ku hapus dowload ulqng",gak bisa login padahal kemare enak aja dan sudah update sempat ku hapus dowload ulqng,login kemare enak update ku hapus dowload ulqng,1,negatif,2025-11-07 09:20:43,Muhammad Dafit (Mufit)
saya capek selalu download ulang or update game anda.. 27GB total sudah clear tetapi besoknya saya harus update kembali 23GB seperti mengulang update.. pantas sepi game anda tuan habis kuota and waktu saja. kalau mau bukti saya SS.. 4x saya update gilaaaaa gilaaa game apa ini,saya capek selalu download ulang or update game anda gb total sudah clear tetapi besoknya saya harus update kembali gb seperti mengulang update pantas sepi game anda tuan habis kuota and waktu saja kalau mau bukti saya ss x saya update gilaaaaa gilaaa game apa ini,capek download ulang or update game gb total clear besoknya update gb mengulang update sepi game tuan habis kuota and bukti ss update gilaaaaa gilaaa game,1,negatif,2025-11-07 09:10:19,Rizky Yanto
"kangen BTR rayzen,luxxy zuxxzi,mikroboy",kangen btr rayzenluxxy zuxxzimikroboy,kangen btr rayzenluxxy zuxxzimikroboy,5,positif,2025-11-07 09:04:46,Player Pubgm
abis update GK bisa di buka Cok,abis update gk bisa di buka cok,abis update buka cok,1,negatif,2025-11-07 08:59:37,Muhammad Arif
Kasih 5 BINTANG,kasih bintang,kasih bintang,5,positif,2025-11-07 08:52:10,Tomas
okkk,okkk,okkk,5,positif,2025-11-07 08:46:46,Sanjaya Made
"rekomendasi untuk yang darah rendah, biar makin darah tinggi 😍",rekomendasi untuk yang darah rendah biar makin darah tinggi,rekomendasi darah rendah biar darah,5,positif,2025-11-07 08:30:01,Ridh Lynch
gem ini sangat bagus dan juga yg paling peting ada pintu ya dan tidak merusak mata walaupun sudah main 3 hari 3 malam,gem ini sangat bagus dan juga yg paling peting ada pintu ya dan tidak merusak mata walaupun sudah main hari malam,gem bagus peting pintu merusak mata main malam,5,positif,2025-11-07 08:07:55,Elpin Pin
P mabar,p mabar,mabar,5,positif,2025-11-07 08:03:23,Anonymous
pubg ⭐⭐⭐,pubg,pubg,5,positif,2025-11-07 07:56:26,Fian04
kurangi bot/komputer yang tidak signifikan di map klasik,kurangi botkomputer yang tidak signifikan di map klasik,kurangi botkomputer signifikan map klasik,5,positif,2025-11-07 07:55:48,Putra Tangahu
"min tolong di perbaiki bangunan nya kalau baru terjun suka menghilang padahal hp ga jelek jelek amet min, jaringan pake wifi maupun data sama aja",min tolong di perbaiki bangunan nya kalau baru terjun suka menghilang padahal hp ga jelek jelek amet min jaringan pake wifi maupun data sama aja,min tolong perbaiki bangunan terjun suka menghilang hp jelek jelek amet min jaringan pake wifi data,4,positif,2025-11-07 07:44:07,Adetia 11
"gua kangen main PUBG udah 4 tahun ngga main karna hp ku yang ngga mendukung,pas beli hp baru eh ngga bisa main di ram 3 please pikirin kita yang punya ram kentang",gua kangen main pubg udah tahun ngga main karna hp ku yang ngga mendukungpas beli hp baru eh ngga bisa main di ram please pikirin kita yang punya ram kentang,gua kangen main pubg main hp ku mendukungpas beli hp main ram please pikirin ram kentang,5,positif,2025-11-07 07:31:41,Roan Shadow
"berikan skin gratis yang lumayan bagus untuk setiap update yang melebihi 300mb. karna lama dan menguras paket data. selain itu menurutku udah bagus . tp itulah beri skin gratis yang bagus dan sepaket baju helm senjata dan perlengkapan lengkapnya, efek2nya juga . terimakasih 😊",berikan skin gratis yang lumayan bagus untuk setiap update yang melebihi mb karna lama dan menguras paket data selain itu menurutku udah bagus tp itulah beri skin gratis yang bagus dan sepaket baju helm senjata dan perlengkapan lengkapnya efeknya juga terimakasih,skin gratis lumayan bagus update melebihi mb menguras paket data menurutku bagus skin gratis bagus sepaket baju helm senjata perlengkapan lengkapnya efeknya terimakasih,5,positif,2025-11-07 07:10:00,Rahma Nf
gem ini sangat bagus saya main dari seson 5 sampai sekarang dan baik.baik aja ya walaupun sedikit ada baf yang tidak refonsif ya menurut saya biasa saja yang penting ngilangkan setres saya🙏🙏,gem ini sangat bagus saya main dari seson sampai sekarang dan baikbaik aja ya walaupun sedikit ada baf yang tidak refonsif ya menurut saya biasa saja yang penting ngilangkan setres saya,gem bagus main seson baikbaik baf refonsif ngilangkan setres,5,positif,2025-11-07 07:00:54,Made Witra
"Seandainya game ini bisa lancar di device kentang pakai chipset paling rendah""gw bakal top up terus 🧢😹👈",seandainya game ini bisa lancar di device kentang pakai chipset paling rendahgw bakal top up terus,game lancar device kentang pakai chipset rendahgw top up,2,negatif,2025-11-07 07:00:10,Uzumaki Saskeh
"pubg skrng kyk t4ik,dikit² error,pdhl device mendukung,bukanya ngilangin stres lgi malah nambah stress",pubg skrng kyk tikdikit errorpdhl device mendukungbukanya ngilangin stres lgi malah nambah stress,pubg skrng kyk tikdikit errorpdhl device mendukungbukanya ngilangin stres lgi nambah stress,1,negatif,2025-11-07 06:55:58,Sandi Pasaribu
knpa ya pubg sekarang sepi pemain?????,knpa ya pubg sekarang sepi pemain,knpa pubg sepi pemain,2,negatif,2025-11-07 06:55:25,Tar Mizi
setelah di update kenapa lemot dan tidak bisa di open gamenya.malas banget weeh,setelah di update kenapa lemot dan tidak bisa di open gamenyamalas banget weeh,update lemot open gamenyamalas weeh,5,positif,2025-11-07 06:54:58,maria Reneldis
woy lah cik 7 taon maen pubg gak pernah dapet tuh M4 glacier sedangkan yang baru maen 5 bulan udah dapet emang kikir bjir ah.,woy lah cik taon maen pubg gak pernah dapet tuh m glacier sedangkan yang baru maen bulan udah dapet emang kikir bjir ah,woy cik taon maen pubg dapet glacier maen dapet kikir bjir,5,positif,2025-11-07 06:46:53,Tomori Nao
"game bagus, grafik bagus cocok untuk melatih skills seperti reflek dan kecepatan",game bagus grafik bagus cocok untuk melatih skills seperti reflek dan kecepatan,game bagus grafik bagus cocok melatih skills reflek kecepatan,5,positif,2025-11-07 06:41:45,Moh. Wahyudi
akun gua ilang udah conque hmms,akun gua ilang udah conque hmms,akun gua ilang conque hmms,5,positif,2025-11-07 06:39:22,Ikhbal Maulana
game terbaik abad ini,game terbaik abad ini,game terbaik abad,5,positif,2025-11-07 06:38:00,16_ Ida bagus putu agastya
terima kasih Dev telah membuka 120 fps di Poco x6 pro,terima kasih dev telah membuka fps di poco x pro,terima kasih dev membuka fps poco pro,5,positif,2025-11-07 06:01:45,bandung jakarta
dilobby lancar pas ingame lag parah sampe ga gerak ini berat apa gimana?,dilobby lancar pas ingame lag parah sampe ga gerak ini berat apa gimana,dilobby lancar pas ingame lag parah sampe gerak berat,1,negatif,2025-11-07 05:52:13,Bimaarya Mukti
"semenjak update 4.1, terus ada Dolby Atmos malah gabisa om mic",semenjak update terus ada dolby atmos malah gabisa om mic,semenjak update dolby atmos gabisa om mic,2,negatif,2025-11-07 05:51:35,Ibrahim Ramadhani
padahal aku Uda download tapi di hapus ibu ku dan ku download lagi tapi kok grafik nya keren ya sama bisa buka pintu ada asap nya segitu aja 😍 bay bay,padahal aku uda download tapi di hapus ibu ku dan ku download lagi tapi kok grafik nya keren ya sama bisa buka pintu ada asap nya segitu aja bay bay,uda download hapus ku ku download grafik keren buka pintu asap segitu bay bay,4,positif,2025-11-07 05:11:43,Yahyo Ontong
"udah gak serame dulu. padahal lebih seru gaya old school tanpa campuran apapun, kek mendingan si yang mode aneh aneh itu di bedain ada gitu mode rank yak maen mode biasa. mode event itu isinya yang kontennya aneh aneh sesuai eventnya",udah gak serame dulu padahal lebih seru gaya old school tanpa campuran apapun kek mendingan si yang mode aneh aneh itu di bedain ada gitu mode rank yak maen mode biasa mode event itu isinya yang kontennya aneh aneh sesuai eventnya,serame seru gaya old school campuran apapun kek mendingan mode aneh aneh bedain gitu mode rank yak maen mode mode event isinya kontennya aneh aneh sesuai eventnya,1,negatif,2025-11-07 04:25:38,Gin Gin Ginaldi
game taik event gajelas,game taik event gajelas,game taik event gajelas,1,negatif,2025-11-07 04:24:33,Ardifa Putra prasetya
file yg terlalu besar ketika update,file yg terlalu besar ketika update,file update,5,positif,2025-11-07 01:32:25,Firman Syah
tolong ringankan lagi buatow device minimal ada seting grafik low dan super low buat yang low device,tolong ringankan lagi buatow device minimal ada seting grafik low dan super low buat yang low device,tolong ringankan buatow device minimal seting grafik low super low low device,4,positif,2025-11-07 01:26:37,Dana Alfiansyah
"please lah Tencent kalo ada update baru itu jangan download data dari awal lagi, kalo update update aja gausah nyuruh download data dari awal lagi lama asuu downloadnya banyak lagi",please lah tencent kalo ada update baru itu jangan download data dari awal lagi kalo update update aja gausah nyuruh download data dari awal lagi lama asuu downloadnya banyak lagi,please tencent update download data update update gausah nyuruh download data asuu downloadnya,3,netral,2025-11-07 01:25:52,Mara Iksan Salvatrucha
"sehabis update malah banyak bug, bug suara lah, ping yang mendadak tinggi lagi, asik maen malah hilang semua suara, harus restart game baru ada lagi. Restart kedua kali, malah muncul update lagi, seharusnya dibuat 1 (satu) paket untuk updatenya jadi pas maen udah siap semuanya, jangan malah ngeganggu pas maen",sehabis update malah banyak bug bug suara lah ping yang mendadak tinggi lagi asik maen malah hilang semua suara harus restart game baru ada lagi restart kedua kali malah muncul update lagi seharusnya dibuat satu paket untuk updatenya jadi pas maen udah siap semuanya jangan malah ngeganggu pas maen,sehabis update bug bug suara ping mendadak asik maen hilang suara restart game restart kali muncul update paket updatenya pas maen ngeganggu pas maen,2,negatif,2025-11-07 01:07:19,Andrios Patra Nando
"sebelumnya terima kasih buat pubg mobile,udh hadir buat nemeninin di waktu luang🙏🙏 tp jujur aja akhir² ini,beberapa tahun blakangan menurut saya PUBGM sangat mengecewakan.akun yg waras bs kena BAN,padahal ga cuarang. harapannya,balikin lg dong PUBGM yg dulu.mslh penjualan skin okelah gpp, klo bisa HAPUS aja tuh map² yg baru,kayak WOW,ULTIMATE ROYAL,dan METRO ROYAL. dgn begitu saya yakin PUBGM bakalan seru lg kayak dulu.krn semua player bakan balikk ke CLASSIC lagi. Terima kasih🙏🙏🙏",sebelumnya terima kasih buat pubg mobileudh hadir buat nemeninin di waktu luang tp jujur aja akhir inibeberapa tahun blakangan menurut saya pubgm sangat mengecewakanakun yg waras bs kena banpadahal ga cuarang harapannyabalikin lg dong pubgm yg dulumslh penjualan skin okelah gpp klo bisa hapus aja tuh map yg barukayak wowultimate royaldan metro royal dgn begitu saya yakin pubgm bakalan seru lg kayak dulukrn semua player bakan balikk ke classic lagi terima kasih,terima kasih pubg mobileudh hadir nemeninin luang jujur inibeberapa blakangan pubgm mengecewakanakun waras kena banpadahal cuarang harapannyabalikin pubgm dulumslh penjualan skin okelah gpp hapus map barukayak wowultimate royaldan metro royal pubgm seru kayak dulukrn player bakan balikk classic terima kasih,2,negatif,2025-11-07 00:47:49,KING KING
mulai buruk banyak yg ngebak suara step..,mulai buruk banyak yg ngebak suara step,buruk ngebak suara step,1,negatif,2025-11-07 00:45:56,Along matili
game cacat update besar besaran mulu suaranya hilang2an truss,game cacat update besar besaran mulu suaranya hilangan truss,game cacat update besaran mulu suaranya hilangan truss,1,negatif,2025-11-07 00:34:12,Cakne As
makin kesini tema nya makin anehhhhh.. BALIKIN LAGI KE ZAMAN DULU (OLD),makin kesini tema nya makin anehhhhh balikin lagi ke zaman dulu old,kesini tema anehhhhh balikin zaman old,1,negatif,2025-11-07 00:22:06,Nurdin Kamaludin
update game = update bug. game rusak. dagang skin doang no.1,update game update bug game rusak dagang skin doang no,update game update bug game rusak dagang skin doang no,1,negatif,2025-11-07 00:11:32,Gavid Bakti Wijaya
mau masuk untuk id baru gak bisa,mau masuk untuk id baru gak bisa,masuk id,1,negatif,2025-11-07 00:11:16,Saini Sani
update event ini sering ada bug suara step,update event ini sering ada bug suara step,update event bug suara step,1,negatif,2025-11-07 00:02:19,Devaldo Mahendra
semoga gamenya panjang umur 👶,semoga gamenya panjang umur,semoga gamenya umur,5,positif,2025-11-07 00:01:34,Valent Febrian
game tidak profesional untuk top up terlalu mahal,game tidak profesional untuk top up terlalu mahal,game profesional top up mahal,2,negatif,2025-11-06 23:47:19,Riski Sahreza
mantepp,mantepp,mantepp,5,positif,2025-11-06 23:47:17,Umar Saidi
abis update suaranya ada delay min,abis update suaranya ada delay min,abis update suaranya delay min,5,positif,2025-11-06 23:41:27,Rizky Krn
BUG SUARA STEP SAMA TEMBAKAN iLANG DI EVENT SMALL,bug suara step sama tembakan ilang di event small,bug suara step tembakan ilang event small,1,negatif,2025-11-06 23:39:01,SHiN
"buruk parah evennya udah ga asik banget.... banyak player ngendok.... jelek parahh sihhhh ngefrem parah, baru main 1 kali panas langsung hpku, lama lama udah kayA game sebelah..",buruk parah evennya udah ga asik banget banyak player ngendok jelek parahh sihhhh ngefrem parah baru main kali panas langsung hpku lama lama udah kaya game sebelah,buruk parah evennya asik player ngendok jelek parahh sihhhh ngefrem parah main kali panas langsung hpku kaya game sebelah,1,negatif,2025-11-06 23:35:20,Nyimas
apa nih setelah update 4.1 kebanyakan ngebuq,apa nih setelah update kebanyakan ngebuq,update kebanyakan ngebuq,5,positif,2025-11-06 23:31:39,Wafi Qasthari
enak main ya seru bayak kawan kawan main mari kita bersama sama main pubg ini,enak main ya seru bayak kawan kawan main mari kita bersama sama main pubg ini,enak main seru bayak kawan kawan main mari main pubg,5,positif,2025-11-06 23:30:43,Nudial Khaira
banyak bug anjir suara nembak hilang suara stek hilang suara mark hilang,banyak bug anjir suara nembak hilang suara stek hilang suara mark hilang,bug anjir suara nembak hilang suara stek hilang suara mark hilang,2,negatif,2025-11-06 23:24:30,R&A Gaming
tidak bisa login gagal mulu pas download data nya tolong perbaiki jangan rugiin orang banyak1,tidak bisa login gagal mulu pas download data nya tolong perbaiki jangan rugiin orang banyak,login gagal mulu pas download data tolong perbaiki rugiin orang,1,negatif,2025-11-06 23:21:29,MH saeful Anwar
"To Kraftoon please next season ada siang dan malamnya biar kami player lama bisa bermain kembali,dan jadikan siang malam permanen,pasti lebih seru dan lebih epic pertempuranya terima kasih",to kraftoon please next season ada siang dan malamnya biar kami player lama bisa bermain kembalidan jadikan siang malam permanenpasti lebih seru dan lebih epic pertempuranya terima kasih,to kraftoon please next season siang malamnya biar player bermain kembalidan jadikan siang malam permanenpasti seru epic pertempuranya terima kasih,5,positif,2025-11-06 23:19:40,Samber Nyowo
match lama. penggunanya sudah banyak yang uninstal,match lama penggunanya sudah banyak yang uninstal,match penggunanya uninstal,2,negatif,2025-11-06 23:18:45,Wiwihayanti JA2
saya stuck di loading,saya stuck di loading,stuck loading,2,negatif,2025-11-06 23:16:34,alfajri rama
"untuk hp iqoo z10 ram 12 internal 512,, cuma bisa smoot extrem belum bisa 90 fps :( dan masih ngeframe, padahal saya harap bisa main tanpa ngeframe, tolong Tencent solusi agar game nya jadi enteng dan tidak ngeframe, padahal main mobile legend yang datanya 10 gb lebih main tidak ngeframe,tapi ini pubg datanya lebih kecil tapi masih ngeframe, saya harap ada perkembangan lagi agar game jadi enteng , dan tidak ngeframe di banyak device, saya suka main pubg tapi satu kurang nya nge frame,",untuk hp iqoo z ram internal cuma bisa smoot extrem belum bisa fps dan masih ngeframe padahal saya harap bisa main tanpa ngeframe tolong tencent solusi agar game nya jadi enteng dan tidak ngeframe padahal main mobile legend yang datanya gb lebih main tidak ngeframetapi ini pubg datanya lebih kecil tapi masih ngeframe saya harap ada perkembangan lagi agar game jadi enteng dan tidak ngeframe di banyak device saya suka main pubg tapi satu kurang nya nge frame,hp iqoo ram internal smoot extrem fps ngeframe harap main ngeframe tolong tencent solusi game enteng ngeframe main mobile legend datanya gb main ngeframetapi pubg datanya ngeframe harap perkembangan game enteng ngeframe device suka main pubg nge frame,2,negatif,2025-11-06 23:10:30,Johan Dedy
"ji papjii, tolong lah ya dibenerin lagi . masa orang perang suara nya ilang. ga bisa denger step orang/tembakan, yg bener aja lah. makin kesini makin gajelas . donlot papji krna katanya game seru tp lama2 ngeselin. tolong ni ya di denger dan perbaiki. #salamdaribotpubg",ji papjii tolong lah ya dibenerin lagi masa orang perang suara nya ilang ga bisa denger step orangtembakan yg bener aja lah makin kesini makin gajelas donlot papji krna katanya game seru tp lama ngeselin tolong ni ya di denger dan perbaiki,ji papjii tolong dibenerin orang perang suara ilang denger step orangtembakan bener kesini gajelas donlot papji game seru ngeselin tolong ni denger perbaiki,1,negatif,2025-11-06 23:10:27,Rifky Hestarini
gemnya seenak kali ten yang ramah dan Sultan skin yang kluar juga baguss baguss buruan donlot,gemnya seenak kali ten yang ramah dan sultan skin yang kluar juga baguss baguss buruan donlot,gemnya seenak kali ten ramah sultan skin kluar baguss baguss buruan donlot,5,positif,2025-11-06 23:04:44,M Fadlan
LOW DEVICE GRAFIS SMOOTH ULTRA 30 FPS TETAP SEMANGAT GAK MAU NGELUH HAVE FUN AJAH SIH NGISI WAKTU LOWONG KALAU UDAH BOSEN TIGGAL UNINSTAL RIBET AMAT ADA YANG MAIN GAME DOANG BANYAK NGELUH SOK SOK NGATUR BANYAK MAUNYA ANEH HAHAHA,low device grafis smooth ultra fps tetap semangat gak mau ngeluh have fun ajah sih ngisi waktu lowong kalau udah bosen tiggal uninstal ribet amat ada yang main game doang banyak ngeluh sok sok ngatur banyak maunya aneh hahaha,low device grafis smooth ultra fps semangat ngeluh have fun ajah ngisi lowong bosen tiggal uninstal ribet main game doang ngeluh sok sok ngatur maunya aneh hahaha,5,positif,2025-11-06 23:04:16,IMANUEL
"ko PUBG saya harus download. ulang terus kenapa bisa gitu,tiap mo main download ulang trus,coba cek kan pakai akun/email",ko pubg saya harus download ulang terus kenapa bisa gitutiap mo main download ulang truscoba cek kan pakai akunemail,ko pubg download ulang gitutiap main download ulang truscoba cek pakai akunemail,1,negatif,2025-11-06 22:58:38,Belgi Duinkerken
"Hentikan EVENT² ngga jelas,coba lebih focus ke penyesuaian ukuran supaya makin hari ngga makin berat,ukuran makin GEDE dan ngga memdukung semua DEVICE,cobalah belajar dari MLBB dalam mengembangkan game,agar bisa dimainkan semua device",hentikan event ngga jelascoba lebih focus ke penyesuaian ukuran supaya makin hari ngga makin beratukuran makin gede dan ngga memdukung semua devicecobalah belajar dari mlbb dalam mengembangkan gameagar bisa dimainkan semua device,hentikan event jelascoba focus penyesuaian ukuran beratukuran gede memdukung devicecobalah belajar mlbb mengembangkan gameagar dimainkan device,1,negatif,2025-11-06 22:25:43,Jozz Ouzy
jujur saya ingin main di map vikendi tapi matching lama bngt,jujur saya ingin main di map vikendi tapi matching lama bngt,jujur main map vikendi matching bngt,3,netral,2025-11-06 22:24:53,Nur Aini
buat donk view di hp sm sperti di ipad..,buat donk view di hp sm sperti di ipad,donk view hp sperti ipad,5,positif,2025-11-06 22:13:19,Kurt Ajjah
main pubg dari season pertama sampai sekarang.. walupun sekarang kalo main pubg kadang frem tapi pubg is the best 👌👌👍,main pubg dari season pertama sampai sekarang walupun sekarang kalo main pubg kadang frem tapi pubg is the best,main pubg season walupun main pubg kadang frem pubg is the best,5,positif,2025-11-06 22:12:35,Diyah Ayu Lestari
"ok klo bisa buat skin loreng militer daerah tropis,gurun,es yg terbaru",ok klo bisa buat skin loreng militer daerah tropisgurunes yg terbaru,ok skin loreng militer daerah tropisgurunes terbaru,5,positif,2025-11-06 22:11:53,Local Boy
Gamenya bagus seper seru bisa berteman dengan orang luar negeri,gamenya bagus seper seru bisa berteman dengan orang luar negeri,gamenya bagus seper seru berteman orang negeri,5,positif,2025-11-06 22:10:01,Deni Mardin
"update sekarang banyak bug nya, tiba tiba suara step,suara ambil item, suara tembakan musuh menghilang tiba tiba ini gak cuma di alami saya di alami temen saya juga, semoga di percepat fix bug nya yaaaa",update sekarang banyak bug nya tiba tiba suara stepsuara ambil item suara tembakan musuh menghilang tiba tiba ini gak cuma di alami saya di alami temen saya juga semoga di percepat fix bug nya yaaaa,update bug suara stepsuara ambil item suara tembakan musuh menghilang alami alami temen semoga percepat fix bug yaaaa,3,netral,2025-11-06 22:04:10,Rebahan Yt
nekat main walaupun 30 fps di era Abang abangan 120 fps🗿🗿,nekat main walaupun fps di era abang abangan fps,nekat main fps era abang abangan fps,4,positif,2025-11-06 22:03:00,PECE Gaming
tolong Lang nya di perbaiki lagi,tolong lang nya di perbaiki lagi,tolong lang perbaiki,5,positif,2025-11-06 21:58:00,Arfin parnady Arfin parnady
gelokkkk,gelokkkk,gelokkkk,5,positif,2025-11-06 21:54:38,Wahyu Adipratama
suaranya hilang.,suaranya hilang,suaranya hilang,5,positif,2025-11-06 21:50:37,Akhenamand Noesmesse
malah parah ini saetingan tombol sprint cepatmalah ngga bisa di atur ke kunci jadi ngga enak movmentnya jadi kacau,malah parah ini saetingan tombol sprint cepatmalah ngga bisa di atur ke kunci jadi ngga enak movmentnya jadi kacau,parah saetingan tombol sprint cepatmalah atur kunci enak movmentnya kacau,3,netral,2025-11-06 21:48:50,DadyAlfariz13
pemain lain naik fpsnya sedang saya ga naik naik game apaan dah ni curang bener,pemain lain naik fpsnya sedang saya ga naik naik game apaan dah ni curang bener,pemain fpsnya game dah ni curang bener,3,netral,2025-11-06 21:46:21,Riii Putra
game sepi hama banyak bug,game sepi hama banyak bug,game sepi hama bug,1,negatif,2025-11-06 21:45:45,Salfa Rizi
"saat saya mau login akun facebook, saya selau tidak mendapatkan menu akun pubg facebook saya,malah hanya halaman putih saja,tolong di proses.",saat saya mau login akun facebook saya selau tidak mendapatkan menu akun pubg facebook sayamalah hanya halaman putih sajatolong di proses,login akun facebook selau menu akun pubg facebook sayamalah halaman putih sajatolong proses,2,negatif,2025-11-06 21:41:53,Firdaus Saleh
pubg tanpa event = hama,pubg tanpa event hama,pubg event hama,3,netral,2025-11-06 21:38:18,Adit
"sudah download di play store buka dowload lagi apa bedanya, game nda jelas",sudah download di play store buka dowload lagi apa bedanya game nda jelas,download play store buka dowload bedanya game nda,1,negatif,2025-11-06 21:38:15,junaidi
"halo pubg ini pesan dari saya tolong game nya di perkecil lagi untuk HP 4ram biar gak patah"" saya memang bukan player old tapi saya pernah main dulu di HP abg saya HP nya 4ram masih enak mainnya kok sekarang HP 4 ram udah gak bisa main patah"" kali tolong lah pubg ini pesan saya, pasti masih banyak orang di luar sana yang mau main tapi HP nya gak mendukung, gak kan lah kami sebagai HP 4ram nunggu sampai berjenggot beli HP baru, ya jadi itu saja pesan dari saya wassalam.",halo pubg ini pesan dari saya tolong game nya di perkecil lagi untuk hp ram biar gak patah saya memang bukan player old tapi saya pernah main dulu di hp abg saya hp nya ram masih enak mainnya kok sekarang hp ram udah gak bisa main patah kali tolong lah pubg ini pesan saya pasti masih banyak orang di luar sana yang mau main tapi hp nya gak mendukung gak kan lah kami sebagai hp ram nunggu sampai berjenggot beli hp baru ya jadi itu saja pesan dari saya wassalam,halo pubg pesan tolong game perkecil hp ram biar patah player old main hp abg hp ram enak mainnya hp ram main patah kali tolong pubg pesan orang main hp mendukung hp ram nunggu berjenggot beli hp pesan wassalam,4,positif,2025-11-06 21:34:09,Mas Yudi
pubg sekarang tidak sebagus masa Tencent dulu,pubg sekarang tidak sebagus masa tencent dulu,pubg sebagus tencent,3,netral,2025-11-06 21:32:08,Beno Aprio
tolong dong size-nya di perkecil saya ingin mendapatkan pengalaman bermain yang seru,tolong dong sizenya di perkecil saya ingin mendapatkan pengalaman bermain yang seru,tolong sizenya perkecil pengalaman bermain seru,5,positif,2025-11-06 21:31:11,Rustanto Tanto
sangat baik game nya,sangat baik game nya,game,5,positif,2025-11-06 21:28:18,ZULFIKRI Fikri
Updatenya jgn terlalu besar ukurannya,updatenya jgn terlalu besar ukurannya,updatenya ukurannya,3,netral,2025-11-06 21:28:13,muhamad tahir
game yg udah dari lama gua mainin,game yg udah dari lama gua mainin,game gua mainin,5,positif,2025-11-06 21:25:19,Denny Ramadhan
bukan sembarangan geme,bukan sembarangan geme,sembarangan geme,5,positif,2025-11-06 21:18:36,Atomic Atomic
oke bagus,oke bagus,oke bagus,5,positif,2025-11-06 21:18:26,Rian Panggih
kasi hoki dong min,kasi hoki dong min,kasi hoki min,5,positif,2025-11-06 21:18:05,Amos Wau
gem nya terlalu burik,gem nya terlalu burik,gem burik,1,negatif,2025-11-06 21:13:42,Azwir Cell
game terserrruuuu,game terserrruuuu,game terserrruuuu,5,positif,2025-11-06 21:13:29,azkiya lestari
"tidak jelas akun saya tidak bisa login setelah update,, merugikan saya akan pensiun",tidak jelas akun saya tidak bisa login setelah update merugikan saya akan pensiun,akun login update merugikan pensiun,1,negatif,2025-11-06 21:12:10,Nazirul Aldy pandika
"5 thn lebih main pubg dulu banyak temen sekarsng cuman saya sendiri, bukan karna game nya tpi karna kenangannya",thn lebih main pubg dulu banyak temen sekarsng cuman saya sendiri bukan karna game nya tpi karna kenangannya,thn main pubg temen sekarsng cuman game tpi kenangannya,5,positif,2025-11-06 21:10:32,rizky ramadhan
walaupun hp kentang tk jadi halangan🥵,walaupun hp kentang tk jadi halangan,hp kentang tk halangan,5,positif,2025-11-06 21:09:59,Saharudin (Ang)
"dulu era 2019 era saya main pubg main dari seson 2 saya sampe skarang, ganti akun di m 2 sampe skarang 2 akun ga ada 1 pun yang dapet glacier, saya player gratisan cman skin modal royal pas, tolong lah biar lebih semangat lagi main nya, trus minta tolong untuk mode rank nya jangan di tambahain sama mode mode yang lain hapusin aja, kaya metro royal paylod, pemain pubg tinggal sedikit di bagi bagi main sana sini, myari mech nya jadi lama, jangan di tambahin lagi ada m",dulu era era saya main pubg main dari seson saya sampe skarang ganti akun di m sampe skarang akun ga ada pun yang dapet glacier saya player gratisan cman skin modal royal pas tolong lah biar lebih semangat lagi main nya trus minta tolong untuk mode rank nya jangan di tambahain sama mode mode yang lain hapusin aja kaya metro royal paylod pemain pubg tinggal sedikit di bagi bagi main sana sini myari mech nya jadi lama jangan di tambahin lagi ada m,era era main pubg main seson sampe skarang ganti akun sampe skarang akun dapet glacier player gratisan cman skin modal royal pas tolong biar semangat main trus tolong mode rank tambahain mode mode hapusin kaya metro royal paylod pemain pubg tinggal main myari mech tambahin,5,positif,2025-11-06 21:09:17,Zailz zhack
geme ini bikin happy,geme ini bikin happy,geme bikin happy,5,positif,2025-11-06 21:08:49,Tommy As
"makin keren sih eventnya, tp era timnya udh pada habis 🥺 masih seru di tahun2 2018-2019",makin keren sih eventnya tp era timnya udh pada habis masih seru di tahun,keren eventnya era timnya habis seru,5,positif,2025-11-06 21:06:55,Anjas Pratama
updet nya jangan banyak fitur dong makan ruang bangt untuk pengguna HP kaya updet 4.0 kemarin makan ruang fitur nya bikin nggk maksimal mainya kadang salah pncet,updet nya jangan banyak fitur dong makan ruang bangt untuk pengguna hp kaya updet kemarin makan ruang fitur nya bikin nggk maksimal mainya kadang salah pncet,updet fitur makan ruang bangt pengguna hp kaya updet kemarin makan ruang fitur bikin nggk maksimal mainya kadang salah pncet,4,positif,2025-11-06 20:57:54,Afriansah Usman
not hoki not good,not hoki not good,not hoki not good,5,positif,2025-11-06 20:54:04,Lucky Alamsyah Putra
"Game ini sangat menyeronokkan,makin sengit medan tempurnya,makin ku suka",game ini sangat menyeronokkanmakin sengit medan tempurnyamakin ku suka,game menyeronokkanmakin sengit medan tempurnyamakin ku suka,5,positif,2025-11-06 20:53:02,Abner Aquaila
mantapp sekarang udah stabil,mantapp sekarang udah stabil,mantapp stabil,5,positif,2025-11-06 20:50:24,Pengguna Google
game apa ini mau update aja susah betul bagus di hilangkan aja kek apa aja,game apa ini mau update aja susah betul bagus di hilangkan aja kek apa aja,game update susah bagus hilangkan kek,1,negatif,2025-11-06 20:48:20,Ivan angelo
semenjak ada grafik super smoth lumayan GK lag,semenjak ada grafik super smoth lumayan gk lag,semenjak grafik super smoth lumayan lag,5,positif,2025-11-06 20:42:26,Ari Boton
masih enak yang dulu lagunya,masih enak yang dulu lagunya,enak lagunya,5,positif,2025-11-06 20:30:03,Muhammad Zaini
