review,rating,date,userName
game yg sangat bagus dan bermanfaat,5,2025-11-27 17:04:38,Fahmi Fawas
Game sebelah sudah memiliki rating yang jauh lebih tinggi. Tapi aku tetap suka disini.,5,2025-11-27 17:01:59,hisoka orochimaru
good,5,2025-11-27 16:59:28,Handrichko Official
"saran ajaa buat pubgm, kalo ada pesan dari temen untuk kasih notif atau simbol di avatarnya, biar kita tau lagi dichat temen, terimakasih",5,2025-11-27 16:49:50,SULTAN BAROKAH
kok game haram gak bisa main squad,1,2025-11-27 16:11:03,Bahan Cloud
game nya sangat seru musuhnya sangat susah di lihat kayak perang di dunia nyata tpi di kasih musuhnya susah gila,5,2025-11-27 15:55:14,Bambang Cika
padah grafik udh paling rendah masih aja ngerem leg ga jelas kalo gitu saya pensin aja selamanya dari PUBG,2,2025-11-27 15:47:51,Reza Gunawan
"susah mencari laga di solo ranked, gimana ini game bangkrut apa gak ada pemain nya, masuk mode tim main sendiri",4,2025-11-27 15:41:28,Adhe Jun
"skaeang ga bisa di buka aplikasinya,",3,2025-11-27 15:05:12,Yadi Suryadi
tolong diperbaiki bug reaply game play tidak mau scope,5,2025-11-27 14:45:08,Bayu Pradana
"game nya bagus. Dari grafik nya. baru maen aja event nya apa nga ada misi hari, buat event free kah . misi nya bikin mudah aja tinggal kill musuh login. dan time bermain mudah simple kaya event collab",5,2025-11-27 14:14:30,fauzan noerrohman
asik tapi terkadang sulit...,5,2025-11-27 13:48:22,Hellena NussyMolle
TOLONG UNTUK PERANGKAT XIAOMI 14T (120FPS DIBUKA),3,2025-11-27 13:21:26,Muhammad Fauzan
kembalikan ke versi 2019 untuk pubg 😭,5,2025-11-27 12:30:05,apri setiawan
"mungkin terlalu banyak memakan memori hp,makanya sekarang player lama pada off,😞😞",2,2025-11-27 12:19:21,Khoirul Anam
ok,5,2025-11-27 12:17:13,aliansyah aliansyah
game ini sudah sangat bagus tetapi banyak kawan saya yang ingin main PUBG tapi tidak bisa di karna kan hp nya tidak mendukung saya harap bisa dikurangi sedikit lagi benang nya agar kawan saya dan yang ingin main pun bisa tetap main mohon di perbaiki lagi masalah frem nya ok game yang sangat seru ini harus nya jadi rame karna banyak terhalang oleh hp nya terima kasih🙏🙏🙏,5,2025-11-27 11:52:23,locop super
Bagus,5,2025-11-27 10:53:21,Ibnu Utsaimin sitepu
untuk developer nya tolong perbaiki kenapa tidak bisa masuk,2,2025-11-27 10:53:20,Nopal Nopal123
"tulung fix bug item peluit penguin di seri hp saya, ga bisa di gunakan peluitnya, tapi bisa di loot. dan di arena ga bisa nge dash meluncur/sleding. merasa dikurangi performa bermain",1,2025-11-27 10:40:42,Kikoti Vi!
kembalikan mode siang dan malam,5,2025-11-27 09:58:59,Andi Sholihin Ramadani
👍😎,5,2025-11-27 08:25:20,Ery Aprilianto
gemya bagus,5,2025-11-27 06:34:15,FAAT FAAT FAAT
game seruhh,5,2025-11-27 05:15:34,tedy aldrian
game yg seru abis grafik hd,5,2025-11-27 01:53:57,Danz Garage07
bgus,5,2025-11-27 01:33:18,Dapit Mustakim
keren game nya seruuuuu...,5,2025-11-26 23:46:16,ramadoni Realme
mantap,5,2025-11-26 22:34:17,Top Ngetrol
biarkan aku dpt skin bagus donk,5,2025-11-26 22:17:31,Intanamelia Amelia
untuk bot nya dikurangin lh min kita palyer main sekaligus ngasah skill kalo kebanyakan bot yang ada skill kita malah tumpul,3,2025-11-26 22:14:55,Annisa Fitrian
geme kurang bagus masih bagusan FREE FREE,1,2025-11-26 21:54:38,Rifkhi Pangestu
mantappp. ...,5,2025-11-26 21:22:31,Fajrin Himawan
tidak ada fitur auto aim,1,2025-11-26 21:21:38,Dedi Irawan
saya bisa minta tolong nggak untuk admin pubg mb pubg bisa di turunin🙏,5,2025-11-26 21:06:11,Dwi Prasetyo
bagus gamenya tapi sayang game nya berat buat HP kentang yang buat orang kebanyakan pensiun,4,2025-11-26 20:46:55,Ipan Ipan
benarkah PUBG GLOBAL akan di batasi,5,2025-11-26 19:38:38,Lijan Oji
game kikir,1,2025-11-26 19:08:03,Bangajawes
sanggat menginspirasi,5,2025-11-26 18:47:10,Roby Septian
udah bagus tambah keren skin gg gila bagus banget,5,2025-11-26 18:40:36,Delsi Tarusu
keren pubg,5,2025-11-26 18:39:48,Ginting Yunus
"Gamennya bagus sekali, saya udah main di tahun 2018-2024, bagi saya yang tidak bagus maka kalo Update MBnya tambah truss sampai hp smua tidak bisa main karena Satu kali update tambah lagi MB tambah lagi. Itu yang tidak bagus untuk oran semua sampai semua orang tidak main dan copot semua game ini. Cuma ngasi tau aja, Kalo MBnya nga boleh ditambah lagi.",1,2025-11-26 18:30:33,jequito marcal
ini game makin lama kebanyakan ngabisin kouta dikit dikit ngunduh hadehh update doang sering tapi bikin boring🥱,1,2025-11-26 18:30:21,Adam Adi
aku beri bintang 4 game nya bagus tapi terlalu banyak makan penyimpanan,4,2025-11-26 17:54:40,Adi Sutrisno
nice,5,2025-11-26 17:44:33,Ibra Barra ramadani
banyak player menggunakan map hack dan lain lain sehingga karakter pemain menjadi warna kuning dan mudah di lihat mohon untuk sistem BAN PAN nya di update agar bisa mendeteksi apk pihak ke 3,3,2025-11-26 17:39:42,ABIXZ
"makin kesini makin banyak bug nya ni game ,skin doang di perbanyak,bug ngk di benerin",5,2025-11-26 17:11:03,Veril We
game tarbaik sepanjang masa🥰🥰,5,2025-11-26 16:57:50,PANDU Risqi
Tolong sound atau suara senjata m4 dan lainya di kecilkan min tolong telinga saya sakit karena volume tinggi hanya untuk mendengarkan step tapi sound dari senjata nya terlalu kencang juga . jadi tolong soumd senjata di kecilkan min Terimakasih,4,2025-11-26 16:53:14,Tukang Hotspott
10000 ❤❤❤❤❤❤,5,2025-11-26 15:40:18,Jodi Ekop
game terbaik sepanjang masa,5,2025-11-26 14:29:08,SAH RUL
kenapa setiap update harus download dari dari awal lagi? berasa percumah aja buang2 waktu,1,2025-11-26 14:27:04,Wahyuna1403 2003
tidak bisa login kenapa ya muncul obb,2,2025-11-26 14:06:54,Surade cimaja
sangat memuaskan,5,2025-11-26 12:19:29,Radja adha Liunsanda
game ruet bangke,1,2025-11-26 12:01:06,Doni eka
saya bermain ini karena saya mau berperang kelass,5,2025-11-26 10:14:53,Kangkung Duyung
josjis game nya,5,2025-11-26 09:24:31,Aji Bayu
oke,5,2025-11-26 09:04:29,Ade Rizki
"Premium crates don't give good items. It's awful, the worst. They don't consider players who want good skins at all. It makes you lose motivation to play the game.",1,2025-11-26 08:34:31,empat enam
"tolong lah jaringan di beneran,jangan event mulu di update,jaringan jumping 600 gak jelas",3,2025-11-26 08:21:13,M. Ari Fasha
pemula masih belajar,3,2025-11-26 08:19:54,Gusman Gusman
"aplikasi bagus, realiti banyak pitur pokoknya ok",5,2025-11-26 07:30:30,Arjuna Praya
gamee kesukaannn kuuuuu🫶🫶🫶,5,2025-11-26 06:54:36,Berlina Kapissa
Asik,5,2025-11-26 06:51:58,Heldy Lewerissa
sangat bagus,5,2025-11-26 02:08:00,Dwi Putriandini
Game dg grafis dewa,5,2025-11-26 01:05:11,NURDIN WWCD
Update Mulu Sampe 16 Gb an Full nya,1,2025-11-26 00:43:04,Muhammad Wildan
mantap,5,2025-11-26 00:39:35,Pemain Bola
enak kalau dapat player yang gak emosian..,5,2025-11-26 00:02:19,Puji Yanto
Auto aim im donk min🗿,5,2025-11-26 00:01:09,Endang Susanto
bisa bisanya permainan download sendiri istilah udah mencuri paket data,1,2025-11-25 23:55:59,Raharjo Noto
"tolong dibenahi lagi dongg!!! kesel banget download otomatis udah di off masih aja suka download sendiri tau"" udah berapa GB aja lagi",3,2025-11-25 23:30:17,Dimas Ardiansah
"kangen masa2 dulu,waktu masih season awal2 main bareng teman,gak kenal KD main sampe pagi gak chicken gak tdur sekarang udh pensi semua:)",5,2025-11-25 23:14:08,rangga 04
"mau heran sama orng yg ngeluh gara gara ngefrem ,padahal hp nya aj yg ketang ,makanya tukar hp bro biar lncar",5,2025-11-25 23:12:00,Muhammad Rizky
"makin sepi, malah banyak bot",5,2025-11-25 23:02:35,Mobile Legend
Apa'an ini tencent. Kemarin aku sudah update. Na sekarang minta di update lgi. Makin ane aja ini PUBG. Buat orang nggak nyaman aja maen nya. Dan satu lagi. Kenapa nggak hanya di map livik aja yg bisa dihidupin lagi teman yg sdh mati. Knpa msti di erangel jga. Bisa nggak dihilangkan saja. Jdi nggak enak aku maen nya.. tlg dong tencent jgn colab yg aneh2 lgi.. dn satu lgi tlg dong tencent jgn terlalu kejar Device. kasian kami ini yg nggak mampu beli hp yg Device bgus..,3,2025-11-25 22:28:36,Totto Weo
"Tolong sehabis update banyak kali bug nya, tolong diperbaiki bugnya, dan untuk penyimpanan jangan terlalu besar dan memakan memori, disaat main juga jadi ngelag dan ngebug",2,2025-11-25 22:27:03,Audrine Yohand Shalsa Bila
mantap game nya,4,2025-11-25 22:25:25,kakang gumilar
"sebenarnya game bagus, tapi sekarang tiap liat highlight kenapa hit effect dari senjata tidak terlihat ? percuma punya senjata ultimate. tambahan : banyak bug baru, di highlight (replay) suara senjata terdengar berbeda dan hanya menampilkan third perspective person (TPP) tanpa open scope sama sekali.",5,2025-11-25 22:18:19,Desnety Nety
nice,5,2025-11-25 21:59:36,Handri Manege
semenjak update 4.1 kalo lagi perang selalu lag / patah* pdhl jaringan wifi full pake paket data juga sama jaringan full namun selalu di dalam game jaringan tidak normal,2,2025-11-25 21:40:40,bilqis calista
skin senjata AR tidak dapat (1) pun padahal peluhan kupon dah star (games bangai),1,2025-11-25 21:37:56,Al Iklas
ok,5,2025-11-25 21:36:57,Bryan Syam
Good game,5,2025-11-25 21:30:07,Bang Momo
"udah coba game manapun, tapi tetap pulang nya di game ini",5,2025-11-25 21:25:46,Gaialy Classy
menurut saya bagus,5,2025-11-25 21:17:02,Agos
"bagus apalagi sekarang bisa 60fps di HP ku sebelumnya cuma 40fps tapi, tolong urus juga pubg lite woilah",4,2025-11-25 20:58:01,Super Sonic
noob,5,2025-11-25 20:51:44,Ngurah Yoga
suka banget sama game ini,5,2025-11-25 20:16:34,Kj Ferya
"game sudah bagus,cuma 1 hari aja ngak main terus abded loding perbaharui lagi.tidak nyaman bagi saya,loding lambat lagi setiap hari kena perbaharui jadi malas pulak saya sama PUBG sekarang.hapus aja lah lagi enak main.sehari ngak on terus kena perbaharui lagi.sampah betul 1 bintang aja saya kasih",1,2025-11-25 19:51:19,Marhaban Bbr
sudah normal kembali thank you.,5,2025-11-25 19:32:23,Aku Daniela
sangat bagus👍👍,5,2025-11-25 19:12:18,Arjun efendy Zendrato
tolong kasi turun turun itu data donlod nya bg 1.2gb data donlod beda lagih pas masuk data ku 10gb gak cukup bg,1,2025-11-25 19:01:48,Irpan Irpan
"akun sultan saya di hack oleh orang tak di kenal setelah di claim report tidak pernah di setujui padahal banyak yang sudah saya habiskan di dalam game sangat mengecewakan,no respect -9999/10 tidak layak di mainkan",1,2025-11-25 17:43:05,Farel 03
bisa tolong Auto download nya dihilangkan saja? masa saya tiap menit ada download tan mulu... auto download in game sudah saya matikan tetapi tetap saja tidak ada pengaruhnya....,3,2025-11-25 16:52:29,Insan Anggara
update sekarang. ping GK stabil.padahal kecepatan internet stabil. kadang gyro eror . kadang2 tidak jalan padahal sudah on. device Poco f4,3,2025-11-25 16:41:28,Yanto Nurjaman
keren 🤩🤩🤩👍🏼👍🏼👍🏼👍🏼👍🏼👑👑👑👑,5,2025-11-25 15:34:10,Mrahman Man
This is Mobile Shooting Game 🔥🔥 at its Finest... 🌟,5,2025-11-25 15:14:10,Tini chen
♥️,5,2025-11-25 15:02:58,JENILTON TARCIZO DA COSTA
permainan ini sangat menarik bagi saya game multiplayer nomor 1 di android,5,2025-11-25 14:24:00,Haerudin
Pertama musunya bit smua trus zona terakhir player semua,1,2025-11-25 14:16:27,LAODE DIAN
sangat keren. g ada lawan,5,2025-11-25 12:52:46,Wataru Endo
tolong untuk grapik dan cuaca di kembali seperti 2019 karna tampilan gerapik nya lebih kaya sona perang di geme leptop dan pisi dari segi rumput warna rumput lebih bagus dan lebih menantang beda sekarang kaya musuh gampang banget di lihat,5,2025-11-25 12:43:31,Hidayat Akbar
game butut game gak jelas banyak iklan nya terus sering nge bug dasar game haram,1,2025-11-25 12:23:47,Andika Wibisono
"rekom bnget sii tapi ya itu buat player device bawah ngeframe mulu kyk aku ram 3 ngframe bgt kdng suka dc lgin lgi main tb"" loby sndiri wlaopun gtu ttap mksa mainn krna emg udh sejatuh cinta itu sma pubg buat admin klo bisaa device ny jan tnggi ya biar pubg kembalii rane kayk dlu lagii🙏🙏",5,2025-11-25 10:52:59,Muhammad Ramadan
saya suka game ini,5,2025-11-25 10:40:52,Sri Agung
good game,4,2025-11-25 10:25:26,Efren Msc Maker
tolong di perbaiki lagi aku sering di ban hanya karena sering berganti akun dengan alasan kesalahan data padahal saya download dari playstore resmi bug ini banyak merugikan para pemain,2,2025-11-25 09:49:38,Hendra Hadi
Game bagus iklan promosi kaya orang lagi money loundry,3,2025-11-25 08:47:51,Amar G
sangat memuaskan,5,2025-11-25 08:26:21,Sapto Hadi
game nya seru dan enk di main kan semangat terus PUBG mobile,5,2025-11-25 08:01:55,Ok baik
keren banget pokoknya,5,2025-11-25 07:54:58,Taibu Abd kader
terbaik,5,2025-11-25 07:19:17,Novi Siwi
jelek,1,2025-11-25 07:05:07,Isra Realme
"Keren banget, seperti nyata ni PUBG, Semua permainan itu bagus kok. Yg penting kita sebagai orang yang suka game tersebut harus tetap simpati kepada yg lain...",5,2025-11-25 06:43:19,Zhakri Yuda Fadilah
buat developer tolong dong tambahin mode malam di peta erengel maupun peta lainya karena jika ada mode malam itu pubg sangatlah menyenangkan dan bahkan player pubg juga banyak setuju🙏🙏🙏👍,5,2025-11-25 06:40:38,Hudan Rizkan
good,5,2025-11-25 06:39:47,Haris Rahman
nostalgia masa-masa dulu,4,2025-11-25 06:05:29,SiapaNama Saya
bagus tapi berat tapi seru realistis dan sangat di masuk akal tdk seperti game sebelah,5,2025-11-25 05:33:16,Jayadin
game ini bagus tapi terlalu berat di smartphone,5,2025-11-25 05:25:16,ドラケン
suka bar bar aja,5,2025-11-25 03:47:41,Aditya Kurniawan
kenapa realme c25 aku tidak bisa 60 fps padahal pengen banget 60 fps kayak temen aku dan chipset hp kami sama tetapi hanya dia yg bisa 60 fps dan aku tidak aku meminta kepada pihak PUBG untuk memaklumi permintaan aku dan buka super smot extreme terima kasih.👑😊,5,2025-11-25 01:34:27,Ajir Jawir
good,4,2025-11-25 01:07:55,Smoky_
sangat menghibur 👍👍👍,5,2025-11-25 00:38:30,Ibu Cicih
"sistem tidak adil membagi tim, setiap kali menang pertandingan berikutnya pasti kalah, nah tambah parah lagi sekarang kalahnya bertubi tubi, lawan yang di hadapi semua bagus skillnya sementara rekan tim semua skillnya rendah,macam di gerak oleh server, akun udh di hapus permanen",1,2025-11-25 00:26:59,MysticOrb Orb
game battleroyale terbaik sekarang sekarang.,5,2025-11-25 00:21:54,Mas Lana
mantap,5,2025-11-25 00:06:31,Anwar Ali
paling suka,5,2025-11-24 23:52:45,Halfan Family truk
mantap game nyaa,5,2025-11-24 23:51:37,Muhammad Rehan
ok,5,2025-11-24 23:51:01,CLND CLND
bagus saya suka,5,2025-11-24 23:23:25,Nur Fadila
kebanyakan mode didalam game yang tidak semua orang suka.,1,2025-11-24 23:18:21,S_besar
gacor 👍👍👍,5,2025-11-24 23:12:40,ANZZ_WANGY X MAHIRU_SHINA
skin gratisnya jlek,3,2025-11-24 23:01:06,Sanz Dellacruz
"game keren, asah strategi, survival very good game, 👍👍👍",5,2025-11-24 22:02:03,Agung Kurniawan
bisa untuk simulasi perang melawan opm,5,2025-11-24 21:40:30,Redosyaputra Ler
"lumayan la, dak burik cak ff",1,2025-11-24 21:39:34,Ahmad rinu Biwalsyah
the best 🥰,5,2025-11-24 21:25:14,Desi
hukuman untuk player yang merugikan tim sendiri sudah ok .. mantapp... yang ngeluh sama yang ngasih rating jelek rata rata kasusnya sama... ini game gak ramah sama hape kentang wkwkw...,5,2025-11-24 21:16:11,Ndi Aja
setelah update susah masuk padahal sinyal bagus tapi pingnya sampai 600,1,2025-11-24 21:02:57,Aris Zawo14
game satu satunya yg aku suka main dari seseon 2,5,2025-11-24 20:47:00,Yuli Prakoso
"kurang memuaskan,,,padahal sinyal kuat,,,giliran sedang tempur ngeleg,,",1,2025-11-24 20:39:16,Hafiz Fhardana
penyimpanan terlalu berat,1,2025-11-24 20:33:49,Siswanto 27
saya sagat suka main game ini dari tahun 2018 i love you pubg mobaile,5,2025-11-24 20:27:43,Nelson Miguel lopes maya
wah cocok banget tuh gamenya bisa mabar dan by one pula,5,2025-11-24 20:26:26,Bryan owner Suzuki Fronx
game terbaik yang saya mainkan dari awal launcing,5,2025-11-24 20:10:08,Idam Pratama
dari season kedua. sampe saat ini.. masih bertahan di PUBG. mantap slalu game PUBG mobile.,5,2025-11-24 20:09:17,Deni Suryaningrat
"sering nglek,hp cepat panas",5,2025-11-24 20:01:43,Poco 2024
mantapppp,5,2025-11-24 19:58:49,Abdul Wahab
luar biasa🤔,5,2025-11-24 19:31:49,Mhammd ulin_ CHANNEL
Setiap update butuh ruang yg banyak tp malah tambah lag...terus update sdh 3 x gagal terus,1,2025-11-24 19:23:30,Perompak Laut
seruh dan krem,5,2025-11-24 19:20:30,Dewa
top,5,2025-11-24 19:19:16,resi lestari
sering keluar dari game nya,1,2025-11-24 19:04:16,Rio Valerius /27
mengapa matchmaking di mode arena selalu lama??,1,2025-11-24 19:03:05,Ahmad Alfi
setiap login update,1,2025-11-24 18:43:05,Alan F
woiiiii tolong balikan pubg kaya yang dulu lagi. lebih seru dari pada pubg sekrg cooook !!!!!!!!! zaman alan walker !!! tolong cooookkkkkkkk !!!!!!!,1,2025-11-24 17:56:44,Saya Lupa
"sangat bagus&baik untuk anak"".",5,2025-11-24 17:41:02,SB gank
game nyaa sangat jelek udaa gituu besar banget mb nyaa lagii,1,2025-11-24 17:12:04,Fartin Can
mantap,1,2025-11-24 17:11:59,Ferde ricko
👍👍👍👍👍👍,5,2025-11-24 16:29:41,BONDI Fiann
ok bnget,5,2025-11-24 16:24:30,Asep Arteta
game gak jelas... tiap main k banned... kek baru turun dri pesawat dah ke banned... kill bot k banned... ini yng kill bot k banned barusa... sebelum ak ngetik ini... pdhal baru topup buat gacha glitch... plis min... nick game (VCT·ヤマダ) tuh min... udh pake plis segala tuh... klo gak d benerin... parah sih... developer ny gak tanggung jawab,3,2025-11-24 16:11:42,Yamada Hd
knapa makin kesini kek maksa banget buat nge download patch ga penting sii masak iya sampe abis 2gb auto download di latar blakang lagi... LOL taiiikkk..,1,2025-11-24 15:52:22,hisbullah maulana
seru banget,5,2025-11-24 15:51:23,Murhan Jiwantoro
ASIK DAN SANGAT ASIK,5,2025-11-24 15:49:42,Ananda aja
mau beri bintang ajh...GK mau bikin koran,5,2025-11-24 15:08:11,Panglima Ketiga
game ini sangat memberikan pengalaman bagi saya. sudah 7 tahun lebih bersama.. terbaikkk sepanjang masa. 😅😅,5,2025-11-24 14:50:15,Andri Lubis
dev tolong di ringankan lagi ya overall udah bagus cuma di device saya ram 8 pun masih lag dan framedrop tolong di optimalkan lagi game nya,5,2025-11-24 14:46:00,firman firdaus
good game,5,2025-11-24 14:45:25,Apinn Anisa
"seru, tapi kenapa pluit summon pinguinku gak bisa dipake, gak bisa beli peluru dan sebagainya disaat mendesak, tolong bantuannya",5,2025-11-24 14:40:25,Lutfi Agtha97
setiap mau main tidak,1,2025-11-24 14:22:16,Binsar Pusadan
pubg tetap is the best,5,2025-11-24 14:02:10,Bas Ri
sangat kecewa maksud dari izin (baca/tulis file) itu apa awal nya saya kira cuman erorr tapi setelah saya hapus trus instal lagi tetap ada notif Seperi itu tolong la itu maksud nya apa saya baru mau main,1,2025-11-24 13:32:36,mlbb efik
pengalaman luar biasa,5,2025-11-24 13:17:52,Koko Koko
makin kesini makan banyak yg d download gileee mau masuk game update kalo g d update g bisa main ngabisin paket data,1,2025-11-24 13:06:51,Tahta Adiasya
sangat nyaman,5,2025-11-24 12:53:12,jheck pessy
sangat bagus,5,2025-11-24 12:46:01,Asura
"sangat bagus,,mode baru nya,,top dah",4,2025-11-24 12:03:22,Robi Adriansyah
"ini pubg knp dah,, searching match sampek 10 menit gak dapet"".. mau event atau biasa",3,2025-11-24 11:42:12,Copo Macan
"Fitur grafis very smooth nya bagus, cocok untuk di hp spek low. gameplay nya mulus, tapi minimal 3 match aja bisanya krna hp panas klu di atas 3 match. Untuk event gamenya, saran saya jangan terlalu banyak.",3,2025-11-24 11:13:13,Rezkihan Arfan
geme yg sangat menyenangkan,5,2025-11-24 11:00:46,Erwink.kupplu Aryadhy
game ini membuat galaw ku hilang,5,2025-11-24 10:47:13,Sandi
game yang nggk akan pernah bikin bosan walaupun UC agak mahal,5,2025-11-24 10:34:18,Prayitno Kulas
tolong kurangi event2 yg tidak penting atau sumber dayanya karna hanya bikin hape ram 4 semakin berat untuk menjalankannya meski sudah di setting ringan.,3,2025-11-24 10:16:18,Akhtar kasyafani
File nya jgn lah di perbesar pikirkan juga hp orang yg ngak support,2,2025-11-24 09:35:55,Pablo Blo
game yg mengasyikan.. bsa menghilangkan rsa streess,5,2025-11-24 08:48:34,Ike Mardia
mantap donk g kaleng kaleng ini game,5,2025-11-24 08:05:48,Oziel Haziem
pas udah di download mau login malah keluar sendiri tolong di perbaiki,3,2025-11-24 07:46:22,Cihuy Brek
makin banyak chiter babi,1,2025-11-24 06:48:26,Rayhan Gibran
saya suka main pubg semoga bisa ramai kembali,5,2025-11-24 05:25:42,Budi Ramadhan
Doanload,1,2025-11-24 04:14:24,MARCAL DIAS QUINTAS
fps drop game sepi,1,2025-11-24 03:28:55,Fauzan Aska
"game terbaik 5 tahun memainkan PUBG dan hanya pubg yg bisa membuatku bahagia,semua kenangan ku di sini i love you so much:) <3",5,2025-11-24 01:23:55,Syachrul Adam
Mai yg seru,5,2025-11-24 01:12:11,rio andre
Permainan luar biasa,5,2025-11-24 00:48:26,Satya Mahardhika
Wowww keren serunya,5,2025-11-24 00:35:14,Wily Nabil.
👍,5,2025-11-24 00:20:26,Twenty Nine
min naikin persentase gacha akun ku min main udah 7 tahun setiap gacha terlalu mengecewakan,5,2025-11-24 00:03:15,Syahrul Dhani
mantap,5,2025-11-23 23:59:11,Dahnil 04
mulai ga jelas ini game habis update niat mau main malah di banned segala do tuduh download ga resmi lah apa sii ga jelas sumpah,1,2025-11-23 23:26:43,Donni maulana idris
sangat bagus,5,2025-11-23 23:24:52,Sugi Wangi
kacau,1,2025-11-23 23:18:30,Muhammad Iping822
"game terbaik, realistis",5,2025-11-23 23:16:51,Jamaludin Nur Akbar
masih terlalu berat,4,2025-11-23 23:08:05,dead inside
keren,5,2025-11-23 22:58:14,Hamid Juli
"Halo min,tolong ya gbnya kecilin,kalau bisa cuman berapa ratus mb aja,dan data didalamnya juga dikecilin,supaya kami kami player old bisa comeback,dan datanya gak perlu besar besar,semoga dibaca😉🙏🏻, btw bisa dikecilin ngga min? kayak ke 900mb an",3,2025-11-23 22:51:08,Veno Ferdianysah
good game,4,2025-11-23 22:45:35,diky alamsyah
semoga tetap berjaya dan sukses,5,2025-11-23 22:17:57,Agus Santika
Game ini sangat menarik sangat cocok di main kan oleh remaja yang suka tantangan dan peperangan grafik nya pun sangat bagus bagi kalian wajib downlod ya ges,5,2025-11-23 22:10:38,ALIF AL FATHIR RAHMAN
ag bgt gam bst,1,2025-11-23 21:49:51,Nurnajmi
mantep bingittt,5,2025-11-23 21:41:51,Refan Pratama
game kelas berkelas jangan di lawan,5,2025-11-23 21:37:11,mas wowok
awesome,5,2025-11-23 21:31:04,Devia Citra Amelia
"kepada pihak game PUBG mobile yang terhormat, tolong ada apa dengan sinyal di dalam game, setiap saya memainkan PUBG pasti selalu bermasalah dengan sinyal yang tiba-tiba hilang. padahal saya menggunakan aplikasi yang lainnya bisa dan tidak ada gangguan sinyal. tolong di fiks",3,2025-11-23 21:20:58,FAHMI GH
aku berharap mode malam di kembalikan sama mode hujan kangen bngt jaman dlu...😭😭😭.yg sekarang kebanyakan event dan coleb.berasa bukan PUBGM lg,2,2025-11-23 21:20:41,Lamandau 02
server tidak stabil,1,2025-11-23 21:15:23,P.Raditya1
om gua,5,2025-11-23 21:11:42,Ronggo Warsito
ok kadang kadang nge bug,3,2025-11-23 20:57:15,Xiaoyan Gege
"banyak player old yg pensi gara2 masalah kapasitas game yg terlalu besar.mungkin krn game ini awalnya dari game PC jd mungkin nanti akhirnya bakal dikembalikan pagi ke PC lagi mengingat ukuran game yg terlalu besar untuk sebuah game mobile.terima kasih tencent,,,terima kasih krafton.",4,2025-11-23 20:42:20,Bisa Bangkit
"Please support low-end device players, don't prioritize skin updates, it's better to update features so that low-end device players are comfortable, skin updates are not good, they actually make playing more comfortable, such as lots of bugs after every event update.",3,2025-11-23 20:40:13,Dio grldn
"baru buka aplikasi play store dan coba lihat kemenu pencarian eh malah lihat aplikasi gem pubg,jadi ingat kenangan didalam gem ini udah lama gak main lagi",3,2025-11-23 20:39:23,Giri Gii
mantap,5,2025-11-23 20:37:09,Lhutfi Lhucky
"PUBG tinggal nunggu wktu nya lgi kembali di era alan walker atau ke depan nya akan jdi legenda, krna bnyak yg mengeluh atas update tan yg sangat besar & bnyak pemain akan pindah server mohon di pertimbang kan 🙏🙏🙏 game akn Ramai kembali jka bisa perti 5/6 tahun lalu.. stdak nya sperti itu. mohon di pertimbangkan terakasih 🙏👍",5,2025-11-23 20:30:06,Kapten GG
bagus,5,2025-11-23 20:26:00,Sirie Accesspoint
"terima kasih pubgm, telah menemani dari season 2-8 walaupun saat itu masih device kentang, sekarang sudah bisa main dengan device bagus tapi, mau main tim squad sudah punya kesibukan masing-masing. selamat tinggal pubgm",5,2025-11-23 20:21:29,Wijakk XD
the best game,5,2025-11-23 19:53:42,Desta Kurniawan
cuba dikembalikan ke versi yang lama ditahun 2019,3,2025-11-23 19:48:37,ARIEFIN BOLANG
I like PUBG,5,2025-11-23 19:34:32,Joy Lotte
game nya bagus saran saya tolong di permudah untuk setting aim kadang sering goyang kalo pas nembak,4,2025-11-23 19:22:56,Hengky Suseno
cukup baguss,5,2025-11-23 19:22:50,Adit Adit
nostalgia,5,2025-11-23 19:06:29,Irsyad Syafiq zain •
mantab,5,2025-11-23 18:59:11,radenmas paijo
adrenalin,5,2025-11-23 18:47:58,Chairuddin
mohon tolong jangan sampai pelit,5,2025-11-23 18:42:32,bayu libra
Sangat cocok untuk waktu luang 👌😊,5,2025-11-23 18:37:21,Ayam Kriuk
sekarang matchmaking sangat lama.,1,2025-11-23 18:36:33,Syauqi Arsal Wisam
"bagus si,cuma saran aja,bikin grafik yang lebih kentang lagi,supaya bisa di jalanin di banyak perangkat 🥰",5,2025-11-23 18:25:15,Muhammad Ikhvan
"sangat baguss,, walaupun gamenya hanya untuk kaum rata rata",5,2025-11-23 18:13:19,Thiswannofandy Nofandy
sangat memuaskan,5,2025-11-23 17:56:10,Ayu lestari Lestari
kenapa si min suara in gamenya udah berubah kayak gak kyak duluu,1,2025-11-23 17:44:26,Iyan Aj
kasian player old yang hp nya di bawah ram 4,1,2025-11-23 17:40:27,Aditya Pratama
"Game mantap,suka banget",5,2025-11-23 17:32:14,kely sukaeli
Good game,5,2025-11-23 16:58:33,Pengguna Google
"lah ini PUBG maunya apa 2 hari aja gak main tiba"" download aja setiap kali libur 2 hari main wajib pas masuk ada download tan lama"" dong habis memori telepon saya sama data saya ini setiap kali libur 2 hari trus coba masuk wajib ada update tan",1,2025-11-23 16:44:51,Ham Dani
