review,review_clean,review_processed,rating,sentiment,date,userName
tolong dong developer sistem nandain musuh sama nandain barang-barang looting terus kalau posisi kita lagi terdesak lagi butuh bantuan atau apapun itu cukup muncul satu tombol aja yang otomatis muncul di saat saat tertentu jadi nggak kebanyakan tombol dan itu juga berguna kalau kita lagi nggak bisa obrolan suara,tolong dong developer sistem nandain musuh sama nandain barangbarang looting terus kalau posisi kita lagi terdesak lagi butuh bantuan atau apapun itu cukup muncul satu tombol aja yang otomatis muncul di saat saat tertentu jadi nggak kebanyakan tombol dan itu juga berguna kalau kita lagi nggak bisa obrolan suara,tolong developer sistem nandain musuh nandain barangbarang looting posisi terdesak butuh bantuan apapun muncul tombol otomatis muncul kebanyakan tombol berguna obrolan suara,5,positif,2025-11-01 02:39:27,Ipan Andrean
halo dev tolong dong saya masih mau main game ini Hem chipset saya jelek si mediatek Helio g100 doang bisa ngak di optimalkan lagi buat pengguna hp kentang kaya saya di lobby oke si 60 fps stabil tapi masuk event nah fps nya stabil di 50 an tapi suka delay layarnya kalo di pencet bisa ngak atau emng hp saya yang kentang banget ya😭,halo dev tolong dong saya masih mau main game ini hem chipset saya jelek si mediatek helio g doang bisa ngak di optimalkan lagi buat pengguna hp kentang kaya saya di lobby oke si fps stabil tapi masuk event nah fps nya stabil di an tapi suka delay layarnya kalo di pencet bisa ngak atau emng hp saya yang kentang banget ya,halo dev tolong main game hem chipset jelek mediatek helio doang ngak optimalkan pengguna hp kentang kaya lobby oke fps stabil masuk event fps stabil an suka delay layarnya pencet ngak emng hp kentang,5,positif,2025-11-01 00:08:55,TEGAR ADI DAYA
give punishment to those who are offline during the game. this is driving me crazy,give punishment to those who are offline during the game this is driving me crazy,give punishment to those who are offline during the game this is driving me crazy,1,negatif,2025-10-31 23:49:56,Ramlianor
"Gua sudah 2 hari tidak bisa main karena akun saya tidak bisa login karena tidak bisa menerima kode verifikasi, padahal no masih aktif dan baru ganti iphone/hp terpaksa bikin akun baru dahlahh, akun utama bermasalah nggak tau kenapa tolong buat dev nya bantu saya males banget bikin baru lagi , gua bisa kasih bintang 1, tapi ini game tervaforit untuk sekarng ini",gua sudah hari tidak bisa main karena akun saya tidak bisa login karena tidak bisa menerima kode verifikasi padahal no masih aktif dan baru ganti iphonehp terpaksa bikin akun baru dahlahh akun utama bermasalah nggak tau kenapa tolong buat dev nya bantu saya males banget bikin baru lagi gua bisa kasih bintang tapi ini game tervaforit untuk sekarng ini,gua main akun login menerima kode verifikasi no aktif ganti iphonehp terpaksa bikin akun dahlahh akun utama bermasalah tolong dev bantu males bikin gua kasih bintang game tervaforit sekarng,4,positif,2025-10-31 22:17:21,Peprian Nzz
"mantal, lebih mantap kalau ada event Mamat Gunshop",mantal lebih mantap kalau ada event mamat gunshop,mantal mantap event mamat gunshop,5,positif,2025-10-31 20:57:32,W
game gw di ban gak jelas coi 😶,game gw di ban gak jelas coi,game ban coi,1,negatif,2025-10-31 20:49:59,MARFIN Hot
"Gilak ni pubg makin hari makin berat,depeloper🥰 tolong dong buat game nya agk nurun dikit kayak pubg lite soal nya makin lama makin lag.dsn juga fps nya makin nurun tolong dong depeloper samain kayak PUBG lite yg ringan.saya tau kalau ya mau kayak PUBG lite pasti ada yg harus di kurangi seperti skin pakaian senjata.gakpapa kok yg penting jangan sering ubdate tar makin tinggi.depeloper dengar gak sih😤 tar aku ngambek ni ah.aku mau main aja GK tenang selalu Pi dah karna fps nurun muluk.plis.....",gilak ni pubg makin hari makin beratdepeloper tolong dong buat game nya agk nurun dikit kayak pubg lite soal nya makin lama makin lagdsn juga fps nya makin nurun tolong dong depeloper samain kayak pubg lite yg ringansaya tau kalau ya mau kayak pubg lite pasti ada yg harus di kurangi seperti skin pakaian senjatagakpapa kok yg penting jangan sering ubdate tar makin tinggidepeloper dengar gak sih tar aku ngambek ni ahaku mau main aja gk tenang selalu pi dah karna fps nurun mulukplis,gilak ni pubg beratdepeloper tolong game agk nurun dikit kayak pubg lite lagdsn fps nurun tolong depeloper samain kayak pubg lite ringansaya kayak pubg lite kurangi skin pakaian senjatagakpapa ubdate tar tinggidepeloper dengar tar ngambek ni ahaku main tenang pi dah fps nurun mulukplis,5,positif,2025-10-31 20:35:25,Syauqi Syauqi ir
woiii kasih miramar di ur krafton,woiii kasih miramar di ur krafton,woiii kasih miramar ur krafton,1,negatif,2025-10-31 19:52:51,Dhika Givari
"udah bagus cuma TOLONG YAHH PERBAIKI SERVER NYA @TENCEN,GAME SEBAGUS INI MASA IYAH SERVER RUSAK KAN LAWAKK 😌",udah bagus cuma tolong yahh perbaiki server nya game sebagus ini masa iyah server rusak kan lawakk,bagus tolong yahh perbaiki server game sebagus iyah server rusak lawakk,5,positif,2025-10-31 19:46:32,Ardy Joe
ah kenapa ini pubg saya mutar² doank padahal pakai wifi dan buka YouTube atau aplikasi lain lancar,ah kenapa ini pubg saya mutar doank padahal pakai wifi dan buka youtube atau aplikasi lain lancar,pubg mutar doank pakai wifi buka youtube aplikasi lancar,2,negatif,2025-10-31 19:42:51,Badri Badri
Kalau mau kolab pilih2 lah jangan sama konten2 kek bocil gak jelas,kalau mau kolab pilih lah jangan sama konten kek bocil gak jelas,kolab pilih konten kek bocil,3,netral,2025-10-31 19:34:22,Dadang Beracun
Coba di royal pass berikut hadirkan skin M4 yang bisa di upgrade.. dan baju-bajunya di elitin dikitlah jangan gaya kampungan mulu,coba di royal pass berikut hadirkan skin m yang bisa di upgrade dan bajubajunya di elitin dikitlah jangan gaya kampungan mulu,coba royal pass hadirkan skin upgrade bajubajunya elitin dikitlah gaya kampungan mulu,1,negatif,2025-10-31 19:28:28,Rigi Mokoagow
"kenapa semakin naik level rank, semakin rusak step lawan walau sudah kedengaran langkah lawan. kadang stepnya di depan kaget ternyata lawannya di belakang. maksudnya gimana cara game ini? kalau seperti itu lebih baik jangan di tampilkan tanda step lawan kalau tidak sesuai... tolong di perbaiki.",kenapa semakin naik level rank semakin rusak step lawan walau sudah kedengaran langkah lawan kadang stepnya di depan kaget ternyata lawannya di belakang maksudnya gimana cara game ini kalau seperti itu lebih baik jangan di tampilkan tanda step lawan kalau tidak sesuai tolong di perbaiki,level rank rusak step lawan kedengaran langkah lawan kadang stepnya kaget lawannya maksudnya game tampilkan tanda step lawan sesuai tolong perbaiki,4,positif,2025-10-31 19:01:08,Alam Terbuka
bagussssss,bagussssss,bagussssss,5,positif,2025-10-31 18:54:34,Bima Naufal Fahreza
mantap ggwp,mantap ggwp,mantap ggwp,5,positif,2025-10-31 18:36:07,Nicodemus Triadi Bertam
Rusak ini Game banyak Cheat Maps Hack,rusak ini game banyak cheat maps hack,rusak game cheat maps hack,1,negatif,2025-10-31 17:38:34,Fandi Ahmad
PUBG memang game yg bagus tapi saya memohon berikan saya kesempatan untuk bermain karena hp saya ram 2GB,pubg memang game yg bagus tapi saya memohon berikan saya kesempatan untuk bermain karena hp saya ram gb,pubg game bagus memohon kesempatan bermain hp ram gb,1,negatif,2025-10-31 17:19:46,Minok Hasiman
"minimal kalau UR map nya ganti"" lah jangan, kebanyakan erangel terus. setiap main UR map yg muncul erangel terus, tolong lah perbaiki, utamakan ping jga nda stabil setiap ada musuh naik tiba"" ke 200ms, bukan malah internet saya, krna kalau main game sebelah stabil aja tpi kalau main ur jaringan tidak stabil",minimal kalau ur map nya ganti lah jangan kebanyakan erangel terus setiap main ur map yg muncul erangel terus tolong lah perbaiki utamakan ping jga nda stabil setiap ada musuh naik tiba ke ms bukan malah internet saya krna kalau main game sebelah stabil aja tpi kalau main ur jaringan tidak stabil,minimal ur map ganti kebanyakan erangel main ur map muncul erangel tolong perbaiki utamakan ping jga nda stabil musuh ms internet main game sebelah stabil tpi main ur jaringan stabil,2,negatif,2025-10-31 16:40:16,Fahrul Septiadi
gem nya sangat bagus,gem nya sangat bagus,gem bagus,5,positif,2025-10-31 16:32:21,Rehan Alfariji
jadi kyak epep 😂,jadi kyak epep,kyak epep,1,negatif,2025-10-31 15:58:10,Imo
Bagus! Rating 3-1 itu HP Kentang!,bagus rating itu hp kentang,bagus rating hp kentang,5,positif,2025-10-31 14:08:14,Archell Elzio Evanleon Nadeak
🕶️ 🤣gemini serujuga😊 ya hehehe,gemini serujuga ya hehehe,gemini serujuga hehehe,5,positif,2025-10-31 13:56:31,Evi Nurnaedi
game ini sangat seru,game ini sangat seru,game seru,5,positif,2025-10-31 11:19:46,KING REPTIL
gak bisa berak,gak bisa berak,berak,1,negatif,2025-10-31 09:13:02,Dapa
akusuka,akusuka,akusuka,5,positif,2025-10-31 06:33:24,Al Qory
terlalu banyak bot,terlalu banyak bot,bot,3,netral,2025-10-31 06:10:54,My Xiaomi
"seru banget padahal, tp susah cari match",seru banget padahal tp susah cari match,seru susah cari match,3,netral,2025-10-31 01:25:34,Filza
gaca abis banya cuma dapat hikmahnya,gaca abis banya cuma dapat hikmahnya,gaca abis banya hikmahnya,1,negatif,2025-10-30 23:25:30,eqbal
please Rainy mode😭😭😭😭,please rainy mode,please rainy mode,5,positif,2025-10-30 23:22:04,Aditya Saputra Pratama
mantap geamnya sangat sesuai,mantap geamnya sangat sesuai,mantap geamnya sesuai,5,positif,2025-10-30 21:37:35,Rumasukun Sukun
"Game 1jt bug ,game cacat",game jt bug game cacat,game jt bug game cacat,1,negatif,2025-10-30 20:24:44,Dody Putra
game online yang bisa kita lakukan untuk mendapatkan keuntungan yakin semoga bermanfaat.,game online yang bisa kita lakukan untuk mendapatkan keuntungan yakin semoga bermanfaat,game online lakukan keuntungan semoga bermanfaat,4,positif,2025-10-30 19:00:45,Muhammad isa Isa
seru aja hehe (terlalu singkat) jadi gamenya udah bagus banget soal eventnya Halloween susah bagiku,seru aja hehe terlalu singkat jadi gamenya udah bagus banget soal eventnya halloween susah bagiku,seru hehe singkat gamenya bagus eventnya halloween susah bagiku,5,positif,2025-10-30 18:23:12,Affan Hamizan
tidak bisa login lewat fb,tidak bisa login lewat fb,login fb,5,positif,2025-10-30 17:49:15,Dimas Bagong
gem keluar asap,gem keluar asap,gem asap,1,negatif,2025-10-30 17:25:02,Takeshi Kaneshiro
"min pubg lite di update lah ,di urusin juga event"" yg baguss,pliss",min pubg lite di update lah di urusin juga event yg bagusspliss,min pubg lite update urusin event bagusspliss,2,negatif,2025-10-30 17:07:44,Whatsapp Messenger
"dari dulu nih game masalahnya frame parah , udah gitu ada pula 120 fps game taik",dari dulu nih game masalahnya frame parah udah gitu ada pula fps game taik,game frame parah gitu fps game taik,1,negatif,2025-10-30 16:53:42,mf
susah sekali mau masuk .,susah sekali mau masuk,susah masuk,1,negatif,2025-10-30 16:24:23,Ijun Kipli
bagusan ini daripada epep,bagusan ini daripada epep,bagusan epep,5,positif,2025-10-30 14:54:51,Phillips Abimanyu
mantap👍 sseki,mantap sseki,mantap sseki,5,positif,2025-10-30 12:48:39,Nanu Nusssing
aplikasi nya terlalu besar saya kasih bintang 1,aplikasi nya terlalu besar saya kasih bintang,aplikasi kasih bintang,1,negatif,2025-10-30 12:31:11,Aliy Saputra
Menyeronokkan,menyeronokkan,menyeronokkan,5,positif,2025-10-30 12:19:00,Troy Bee
kecewa dengan pubg sekarang. beda dengan 2019,kecewa dengan pubg sekarang beda dengan,kecewa pubg beda,2,negatif,2025-10-30 11:50:05,Rama Andika
collab dengan dying light : the beast sangat bagus,collab dengan dying light the beast sangat bagus,collab dying light the beast bagus,5,positif,2025-10-30 09:04:09,Fizar_Nyaka_Perdana
GOODGAME,goodgame,goodgame,5,positif,2025-10-30 07:44:04,Adhal Kaffah
mntap,mntap,mntap,5,positif,2025-10-30 07:05:09,Leven
"bagus, tapi tolong super smoothnga di finalkan, supaya pengalaman bermain lebih lancar",bagus tapi tolong super smoothnga di finalkan supaya pengalaman bermain lebih lancar,bagus tolong super smoothnga finalkan pengalaman bermain lancar,5,positif,2025-10-30 02:56:59,Theodore Joan Agatha
gem ja Uda Sagat bagus mantap aku kasi bintang 5 aku kasi reting 9.5/10,gem ja uda sagat bagus mantap aku kasi bintang aku kasi reting,gem ja uda sagat bagus mantap kasi bintang kasi reting,5,positif,2025-10-30 01:25:33,Aaisgbddi Djwowveb
"super smoth nya oke, sayang masih beta",super smoth nya oke sayang masih beta,super smoth oke sayang beta,5,positif,2025-10-30 00:10:43,Senda Setiawan
"Pengaturan POV tolong ditingkatkan seperti game Apex & COD. Saya terpaksa menggunakan cara ilegal (config) untuk meningkatkan POV. Untuk smartphone, POV FPP masih tampak dekat berbeda dengan tablet. Saya selalu mengakalinya menggunakan config untuk memaksimalkan POV FPP.",pengaturan pov tolong ditingkatkan seperti game apex cod saya terpaksa menggunakan cara ilegal config untuk meningkatkan pov untuk smartphone pov fpp masih tampak dekat berbeda dengan tablet saya selalu mengakalinya menggunakan config untuk memaksimalkan pov fpp,pengaturan pov tolong ditingkatkan game apex cod terpaksa ilegal config meningkatkan pov smartphone pov fpp berbeda tablet mengakalinya config memaksimalkan pov fpp,1,negatif,2025-10-29 23:50:05,Faisal Nuryawan
JUANGPEMENUHAN▪︎▪︎▪︎▪︎▪︎▪︎■■■■■■,juangpemenuhan,juangpemenuhan,5,positif,2025-10-29 23:26:59,abda kusuma
"Tingkat kan lagi dan permudah pemain untuk gacha skin, tingkat kan ke hoki.an para player",tingkat kan lagi dan permudah pemain untuk gacha skin tingkat kan ke hokian para player,tingkat permudah pemain gacha skin tingkat hokian player,5,positif,2025-10-29 23:14:02,IDづBLANKづ
seseruh inikah main pubg info uc gratis,seseruh inikah main pubg info uc gratis,seseruh main pubg info uc gratis,5,positif,2025-10-29 21:43:33,Iksan Ikhsan
frame drop sangat parah di event tidak seperti season sebelumnya,frame drop sangat parah di event tidak seperti season sebelumnya,frame drop parah event season,1,negatif,2025-10-29 21:35:22,NASH
Game PUBG MOBILE Ini yg artinya PAPJI sangat bagus nggak ada masalah yg harus di permasalahkan dan kualitas gamenya juga lengkap dari situlah aku perhatikan Game PUBG MOBILE ini sangat bagus jadi aku beri game ini 5 BINTANG ayo teman² beri game PUBG MOBILE ini 5 BINTANG,game pubg mobile ini yg artinya papji sangat bagus nggak ada masalah yg harus di permasalahkan dan kualitas gamenya juga lengkap dari situlah aku perhatikan game pubg mobile ini sangat bagus jadi aku beri game ini bintang ayo teman beri game pubg mobile ini bintang,game pubg mobile papji bagus permasalahkan kualitas gamenya lengkap situlah perhatikan game pubg mobile bagus game bintang ayo teman game pubg mobile bintang,5,positif,2025-10-29 21:34:44,Syakila Az Zahra
"ngikutin kyk ff ,game pubg jelek bngt iwh gk sebanding ama ff",ngikutin kyk ff game pubg jelek bngt iwh gk sebanding ama ff,ngikutin kyk ff game pubg jelek bngt iwh sebanding ama ff,1,negatif,2025-10-29 21:24:01,yolanda syakira
"maaf min,gw gnti divice,kok divice yg skrng ga bisa dowlod pubg ya?",maaf mingw gnti divicekok divice yg skrng ga bisa dowlod pubg ya,maaf mingw gnti divicekok divice skrng dowlod pubg,3,netral,2025-10-29 20:35:03,Azka Fahmi
nice🤩,nice,nice,5,positif,2025-10-29 20:04:28,Adit Ditt
terlalu susah buat pemula,terlalu susah buat pemula,susah pemula,1,negatif,2025-10-29 19:52:50,S e n j u Villainous
"parah banget sinyal nya, pakek wifi sama data. ngelag mulukk ping Sampek 600an lebih gilaa",parah banget sinyal nya pakek wifi sama data ngelag mulukk ping sampek an lebih gilaa,parah sinyal pakek wifi data ngelag mulukk ping sampek an gilaa,1,negatif,2025-10-29 19:51:25,pebrigalih Prakoso
tolong lah pubg kaya dulu lagi aku kangen pliss🙏🥲,tolong lah pubg kaya dulu lagi aku kangen pliss,tolong pubg kaya kangen pliss,3,netral,2025-10-29 19:50:16,Ucup kaku
game nya tidak bagus,game nya tidak bagus,game bagus,1,negatif,2025-10-29 19:37:23,hajar aswar
Bagusan FF daripada PUBG🙄🙄🙄,bagusan ff daripada pubg,bagusan ff pubg,1,negatif,2025-10-29 19:29:56,zain 12
overall sudah bagus butuh sedikit optimasi lagi di map bertema event yakni fps drop dalam beberapa keadaan ku harap team dapat mengembangkan lebih baik lagi,overall sudah bagus butuh sedikit optimasi lagi di map bertema event yakni fps drop dalam beberapa keadaan ku harap team dapat mengembangkan lebih baik lagi,overall bagus butuh optimasi map bertema event fps drop ku harap team mengembangkan,5,positif,2025-10-29 18:32:29,Forby “Abdi Bayu”
Keren !!,keren,keren,5,positif,2025-10-29 18:17:37,Muhammad dzaki Supardi
"Males banget, di pubg 4.0 gyronya kenapa gabisa ya pas nembak. padahal pas scope/tpp bisa aman dan responsif, udah di akalin dengan ganti2 sensi sama aja, tes2 gyroscope pake aplikasi third party juga bisa aman ternyata gyronya, tapi masalah dr pubgnya, mohon segera, GYRO ITU FATAL UNTUK PUBGM",males banget di pubg gyronya kenapa gabisa ya pas nembak padahal pas scopetpp bisa aman dan responsif udah di akalin dengan ganti sensi sama aja tes gyroscope pake aplikasi third party juga bisa aman ternyata gyronya tapi masalah dr pubgnya mohon segera gyro itu fatal untuk pubgm,males pubg gyronya gabisa pas nembak pas scopetpp aman responsif akalin ganti sensi tes gyroscope pake aplikasi third party aman gyronya pubgnya mohon gyro fatal pubgm,1,negatif,2025-10-29 17:52:20,Ahmad Dafiq Ikmal
makin lama makin gak ngotak nurunin ekspi PUBG...ngekil banyak malah xp dikit nya,makin lama makin gak ngotak nurunin ekspi pubgngekil banyak malah xp dikit nya,ngotak nurunin ekspi pubgngekil xp dikit,1,negatif,2025-10-29 17:45:06,Dianta Ayucitra
"mantap cuy, kurangin dikit berat nya dong",mantap cuy kurangin dikit berat nya dong,mantap cuy kurangin dikit berat,5,positif,2025-10-29 17:45:00,renoxx muliyadi
game nya ribet amat imi mau downlond.,game nya ribet amat imi mau downlond,game ribet imi downlond,1,negatif,2025-10-29 17:15:10,Ari Tenang Tenang
game bodoh anjirr,game bodoh anjirr,game bodoh anjirr,1,negatif,2025-10-29 17:12:29,Kelvin Aja
Gamenya bagus tapi hp ku gak bisa logi Namanya juga hp 🥔,gamenya bagus tapi hp ku gak bisa logi namanya juga hp,gamenya bagus hp ku logi namanya hp,5,positif,2025-10-29 16:11:42,Firdaus Alfareza
saya malas ketik lama lama jadi biar2 bintang ini mewakili ketikan saya ☕🗿,saya malas ketik lama lama jadi biar bintang ini mewakili ketikan saya,malas ketik biar bintang mewakili ketikan,2,negatif,2025-10-29 16:04:42,Fajar Dg gassing
saya menyukai pubg,saya menyukai pubg,menyukai pubg,5,positif,2025-10-29 15:41:51,Jemi Tatogo
saya bisa login,saya bisa login,login,4,positif,2025-10-29 15:41:41,Lupa Akun
game kesayangan 😇🥲,game kesayangan,game kesayangan,5,positif,2025-10-29 14:56:27,Jacky l tobing karpada
"woi kalo ada yg afk tuh kasih hukuman berat lah, suaah susah naikin rank, main wow juga, tiap main ada aja yang afk, ganiat main gausah main jawa hama",woi kalo ada yg afk tuh kasih hukuman berat lah suaah susah naikin rank main wow juga tiap main ada aja yang afk ganiat main gausah main jawa hama,woi afk kasih hukuman berat suaah susah naikin rank main wow main afk ganiat main gausah main jawa hama,1,negatif,2025-10-29 14:52:48,brazilian
tidak bisa di hp rendah gb,tidak bisa di hp rendah gb,hp rendah gb,1,negatif,2025-10-29 12:14:52,Alfais
"grafis super smooth di hp Infinix hot 10 Play Sy kok GK ad perubahan, tolonglah Tencent",grafis super smooth di hp infinix hot play sy kok gk ad perubahan tolonglah tencent,grafis super smooth hp infinix hot play sy ad perubahan tolonglah tencent,1,negatif,2025-10-29 11:42:16,Muhamad Adam
game yg aku suka udh mam di dunia nyata 🥰,game yg aku suka udh mam di dunia nyata,game suka mam dunia nyata,5,positif,2025-10-29 10:45:18,Manda Manda
susah masuk ke game harap segera diperbaiki masalah ini,susah masuk ke game harap segera diperbaiki masalah ini,susah masuk game harap diperbaiki,4,positif,2025-10-29 10:40:56,Sapudin Ahmad
tolong update pubg lite agar hp dengan chipset kentang bisa main,tolong update pubg lite agar hp dengan chipset kentang bisa main,tolong update pubg lite hp chipset kentang main,1,negatif,2025-10-29 09:06:50,Zero 01
"apaan sih Tencent niat bikin game gak sih? satu bulan ini udah 3 kali gua download data yang sama, 3 kali loh banyangin. kalo emang gak niat bilang lah, padahal selama 4 tahun gak pernah gua kek gini main PUBG",apaan sih tencent niat bikin game gak sih satu bulan ini udah kali gua download data yang sama kali loh banyangin kalo emang gak niat bilang lah padahal selama tahun gak pernah gua kek gini main pubg,tencent niat bikin game kali gua download data kali loh banyangin niat bilang gua kek gini main pubg,1,negatif,2025-10-29 07:17:31,Zullen Catur Habibie Bagaskara
masuk match nya lama bgt.. mau main di mirammar padahal player sepi akakaka,masuk match nya lama bgt mau main di mirammar padahal player sepi akakaka,masuk match main mirammar player sepi akakaka,1,negatif,2025-10-29 06:54:06,Ciprut Ibn ciprit
game nya bagus tapi sayang bintang 5 nya eror,game nya bagus tapi sayang bintang nya eror,game bagus sayang bintang eror,1,negatif,2025-10-29 06:01:07,Violet Evergarden
"bagus banget ini game paling seru yang kumainkan, semoga lancar selalu ya",bagus banget ini game paling seru yang kumainkan semoga lancar selalu ya,bagus game seru kumainkan semoga lancar,5,positif,2025-10-29 05:05:41,Rehan
"Tolong di benerin dongg , saya pemain lama , kok masih tetep ada bug gak jelas , gak bisa ngontrol tembakan nge stuk jadinya, intinya bug nya itu tidak bisa mengontrol tembakan jadi gak bisa di gerak kan mohon di cek ulang biar paham tolong lebih di perhatikan",tolong di benerin dongg saya pemain lama kok masih tetep ada bug gak jelas gak bisa ngontrol tembakan nge stuk jadinya intinya bug nya itu tidak bisa mengontrol tembakan jadi gak bisa di gerak kan mohon di cek ulang biar paham tolong lebih di perhatikan,tolong benerin dongg pemain tetep bug ngontrol tembakan nge stuk intinya bug mengontrol tembakan gerak mohon cek ulang biar paham tolong perhatikan,2,negatif,2025-10-29 03:36:27,Adifix Kacukcrew
selalu gagal saat pengistalan.ngabisin paket aja.padahal jaringan bagus dan ruang penyimpanan masih banyak.,selalu gagal saat pengistalanngabisin paket ajapadahal jaringan bagus dan ruang penyimpanan masih banyak,gagal pengistalanngabisin paket ajapadahal jaringan bagus ruang penyimpanan,1,negatif,2025-10-29 02:44:03,Efendi fendi
"Dear Tencent Krafton Level Infinity Tolong Fungsikan Fitur Report Untuk Player Yang Suka Toxic Terhadap Ras, Suku & Agama Seperti Banned Akun Terkadang Percuma Juga Report Player Random Yang Toxic Tapi Ga Pernah Di Tanggapi Jadi Males Main PUBG Lama2 Niat Main Game Buat Have Fun Malah Jadi Kesel.",dear tencent krafton level infinity tolong fungsikan fitur report untuk player yang suka toxic terhadap ras suku agama seperti banned akun terkadang percuma juga report player random yang toxic tapi ga pernah di tanggapi jadi males main pubg lama niat main game buat have fun malah jadi kesel,dear tencent krafton level infinity tolong fungsikan fitur report player suka toxic ras suku agama banned akun terkadang report player random toxic tanggapi males main pubg niat main game have fun kesel,2,negatif,2025-10-29 02:40:32,Aldika Ananda
wow,wow,wow,5,positif,2025-10-29 02:25:38,Zainal Abidin
game tolol banyak citer,game tolol banyak citer,game tolol citer,1,negatif,2025-10-29 02:03:19,Ahmad akbar
saya sangat menyukai game ini,saya sangat menyukai game ini,menyukai game,5,positif,2025-10-29 01:54:22,Santi Santi
"PUBG Mobile harus dievaluasi, smartphone flagship seperti ROG Phone 6 dan iPhone XS sudah mulai kewalahan menjalankan game ini. Grafis super smooth hampir sama sekali tidak meningkatkan kenyamanan bermain. Pertimbangkan lagi jika akan menambahkan item yang tidak esensial. Dengan performa yang lebih bersahabat di berbagai perangkat, jumlah player yang pensiun bermain PUBG Mobile akibat masalah performa perangkat yang tidak lagi memadai akan berkurang.",pubg mobile harus dievaluasi smartphone flagship seperti rog phone dan iphone xs sudah mulai kewalahan menjalankan game ini grafis super smooth hampir sama sekali tidak meningkatkan kenyamanan bermain pertimbangkan lagi jika akan menambahkan item yang tidak esensial dengan performa yang lebih bersahabat di berbagai perangkat jumlah player yang pensiun bermain pubg mobile akibat masalah performa perangkat yang tidak lagi memadai akan berkurang,pubg mobile dievaluasi smartphone flagship rog phone iphone xs kewalahan menjalankan game grafis super smooth meningkatkan kenyamanan bermain pertimbangkan item esensial performa bersahabat perangkat player pensiun bermain pubg mobile akibat performa perangkat memadai berkurang,3,netral,2025-10-29 00:49:26,Didien Thea
mengecewakan !!! penggunaan jaringan internet terlalu tinggi. menyebabkan lag berlebihan. jadi ngga asik buat main,mengecewakan penggunaan jaringan internet terlalu tinggi menyebabkan lag berlebihan jadi ngga asik buat main,mengecewakan penggunaan jaringan internet menyebabkan lag asik main,1,negatif,2025-10-29 00:28:45,Brama Kumbara
"Game ini sangat bagus dan bisa bermain dengan negara lain dan game juga temani saya pas lagi gabut, Terima kasih PUBG MOBILE.",game ini sangat bagus dan bisa bermain dengan negara lain dan game juga temani saya pas lagi gabut terima kasih pubg mobile,game bagus bermain negara game temani pas gabut terima kasih pubg mobile,5,positif,2025-10-29 00:13:16,Bycent Jose Maia
game faforitku,game faforitku,game faforitku,5,positif,2025-10-28 23:42:05,Kristna Saroro
tolong dong yang pake senjata skin jangan di tambah juga damage nya dan kalo bisa jangan sampe nge lag kalo papasan sama yang pake senjata skin an setiap main bertemu sama yang pake skin senjata selalu kaku dan fps turun drastis dan satu lagi tolong tinjau lagi saat di unrank banyak yang pakai bug cheat suntik tolong di perketat lagi biar main sama sama murni pake skil ga curang,tolong dong yang pake senjata skin jangan di tambah juga damage nya dan kalo bisa jangan sampe nge lag kalo papasan sama yang pake senjata skin an setiap main bertemu sama yang pake skin senjata selalu kaku dan fps turun drastis dan satu lagi tolong tinjau lagi saat di unrank banyak yang pakai bug cheat suntik tolong di perketat lagi biar main sama sama murni pake skil ga curang,tolong pake senjata skin damage sampe nge lag papasan pake senjata skin an main bertemu pake skin senjata kaku fps turun drastis tolong tinjau unrank pakai bug cheat suntik tolong perketat biar main murni pake skil curang,4,positif,2025-10-28 23:38:40,Muhamad Harun
hamaaa hapusen ae game etel,hamaaa hapusen ae game etel,hamaaa hapusen ae game etel,1,negatif,2025-10-28 23:38:20,Dava Dava
"salken player dari akhir season 1... biarpun banyak bot tetap enjoy berebut kill sama teman😀kalau mau main keras ya main di ultimate royal, tapi bagiku aku belum memadai buat bergabung ultimate royal, mendingan main di even dengan 60 fps sudah memuaskan hati saya😀😁",salken player dari akhir season biarpun banyak bot tetap enjoy berebut kill sama teman kalau mau main keras ya main di ultimate royal tapi bagiku aku belum memadai buat bergabung ultimate royal mendingan main di even dengan fps sudah memuaskan hati saya,salken player season bot enjoy berebut kill teman main keras main ultimate royal bagiku memadai bergabung ultimate royal mendingan main even fps memuaskan hati,5,positif,2025-10-28 23:26:58,Nafisa Adamfira
"Game THOLOL gua main pake data pas di in game yang ke detect malah pake wifi + ping merah lagi pdhl pas di lobby yang ke detect bener pake data + ijo lagi ping nya, hadeh.....",game tholol gua main pake data pas di in game yang ke detect malah pake wifi ping merah lagi pdhl pas di lobby yang ke detect bener pake data ijo lagi ping nya hadeh,game tholol gua main pake data pas in game detect pake wifi ping merah pdhl pas lobby detect bener pake data ijo ping hadeh,1,negatif,2025-10-28 23:18:49,Dapo Dapo
jaringan tidak stabil padahal wifi sama jaringan udah ngebutt,jaringan tidak stabil padahal wifi sama jaringan udah ngebutt,jaringan stabil wifi jaringan ngebutt,2,negatif,2025-10-28 22:55:36,rizal ramdan
"saya sangat kecewa atas pembaruan saat ini, di karenakan server saya sering masuk ke server luar dan kebanyakan player china dan tahiland",saya sangat kecewa atas pembaruan saat ini di karenakan server saya sering masuk ke server luar dan kebanyakan player china dan tahiland,kecewa pembaruan karenakan server masuk server kebanyakan player china tahiland,2,negatif,2025-10-28 22:44:31,AKBAR
kapan update bang,kapan update bang,update bang,4,positif,2025-10-28 22:15:31,Farhan Nan
